Issue id,Summary,Status,Priority,Resolution,Description
13425168,Blocked on SyncFuture in AsyncProtobufLogWriter#write,Resolved,Major,Fixed,"Ran into an issue on hbase 2.4.6, I think related to HBASE-26679. Individual writes are blocking on SyncFuture, which never gets completed. Eventually (5m) the writes timeout and fail. But the regionserver hung on like this basically forever until I killed it about 14 hours later. While 26679 may fix the hang bug, I think we should have additional protection against such zombie states. In this case I think what happened is that the rollWAL was requested due to failed appends, but it also hung forever. See the below stack trace: {code:java} Thread 240 (regionserver/host:60020.logRoller): State: WAITING Blocked count: 38 Waited count: 293 Waiting on java.util.concurrent.CompletableFuture$Signaller@13342c6d Stack: java.base@11.0.5/jdk.internal.misc.Unsafe.park(Native Method) java.base@11.0.5/java.util.concurrent.locks.LockSupport.park(LockSupport.java:194) java.base@11.0.5/java.util.concurrent.CompletableFuture$Signaller.block(CompletableFuture.java:1796) java.base@11.0.5/java.util.concurrent.ForkJoinPool.managedBlock(ForkJoinPool.java:3128) java.base@11.0.5/java.util.concurrent.CompletableFuture.waitingGet(CompletableFuture.java:1823) java.base@11.0.5/java.util.concurrent.Completable"
13433624,Avoid waiting to clear buffer usage of ReplicationSourceShipper when aborting the RS,Resolved,Major,Fixed,"HBASE-24813 introduced the clear of buffer used in replication source shipper, but there is sleep in the method, if the variable sleepForRetries has a large value, and there are many wal groups, the aborting of RS may last a long time, but we should only do some necessary things in the aborting progress. {code:java} void clearWALEntryBatch() { long timeout = System.currentTimeMillis() + this.shipEditsTimeout; while(this.isAlive() || this.entryReader.isAlive()){ try { if (System.currentTimeMillis() >= timeout) { LOG.warn(""Shipper clearWALEntryBatch method timed out whilst waiting reader/shipper "" + ""thread to stop. Not cleaning buffer usage. Shipper alive: {}; Reader alive: {}"", this.source.getPeerId(), this.isAlive(), this.entryReader.isAlive()); return; } else { // Wait both shipper and reader threads to stop Thread.sleep(this.sleepForRetries); } } catch (InterruptedException e) { LOG.warn(""{} Interrupted while waiting {} to stop on clearWALEntryBatch. "" + ""Not cleaning buffer usage: {}"", this.source.getPeerId(), this.getName(), e); return; } } ...... {code}"
13433184,TestHBaseTestingUtil.testResolvePortConflict failing after HBASE-26582,Resolved,Major,Fixed,
13432853,Mark RpcExecutor as IA.LimitedPrivate COPROC and PHOENIX,Resolved,Major,Fixed,"{{RpcExecutor}}, an abstract base class, is marked as {{IA.Private}}. However, it has several subclasses that are marked as {{IA.LimitedPrivate(COPROC, PHOENIX)}}. I think that the base class needs to match the highest exposure level of any of its subclasses."
13434618,SplitTableRegionProcedure calls openParentRegions() at a wrong state during rollback.,Resolved,Major,Fixed,"Changed the issue title and description for the scope of the work. there is a bug in handling Rollback in SplitTableRegionProcedure. [https://github.com/apache/hbase/blob/master/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/SplitTableRegionProcedure.java#L304] [https://github.com/apache/hbase/blob/master/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/SplitTableRegionProcedure.java#L385] {code:java} In the state machine: case SPLIT_TABLE_REGION_CLOSE_PARENT_REGION: addChildProcedure(createUnassignProcedures(env)); // Comments from HX: // createUnassignProcedures() can throw out IOException. If this happens, // it wont reach state SPLIT_TABLE_REGIONS_CHECK_CLOSED_REGION and no parent regions // is closed as all created UnassignProcedures are rolled back. If it rolls back with // state SPLIT_TABLE_REGION_CLOSE_PARENT_REGION, no need to call openParentRegion(), // otherwise, it will result in OpenRegionProcedure for an already open region. setNextState(SplitTableRegionState.SPLIT_TABLE_REGIONS_CHECK_CLOSED_REGIONS); break; In the rollback, case SPLIT_TABLE_REGIONS_CHECK_CLOSED_REGIONS: // Doing nothing, in SPLIT_TABLE_REGION_CLOSE_PARENT_REG"
13431475,Disable Checks API callback from test results in PRs,Resolved,Major,Fixed,"Often as not, PR builds will succeed but be reported on the PR as a failure. The reason is represented in Jenkins pipeline as a warning in the ""Archive Junit-formatted test results"", with the message {noformat} [2022-03-01T22:05:49.166Z] Recording test results [2022-03-01T22:05:50.627Z] [Checks API] No suitable checks publisher found. {noformat} This is confusing and discouraging to contributors."
13425044,Increments submitted by 1.x clients will be stored with timestamp 0 on 2.x+ clusters,Resolved,Major,Fixed,"We discovered this in our work on upgrading from ~1.2.0 to 2.4.6. A 1.2.0 client will submit an Increment, without specifying a timestamp. This should be translated as LATEST_TIMESTAMP, but an hbase 2 server will store it with a timestamp of 0. This is because the QualifierValue timestamp proto field is optional, and is not set in branch-1 MutationProtos: [https://github.com/apache/hbase/blob/branch-1/hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/RequestConverter.java#L218-L219.] In branch-1, the timestamp is actually ignored entirely: [https://github.com/apache/hbase/blob/branch-1/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java#L8435-L8456.] So this is not an issue there. As of HBASE-18546, the timestamp is no longer ignored, but the usage of QualiferValue.getTimestamp() in deserialization is not wrapped in a .hasTimestamp() call: [https://github.com/apache/hbase/blob/7d8dc3524981a04e82ff236bb3dc18d36ebc82b4/hbase-client/src/main/java/org/apache/hadoop/hbase/shaded/protobuf/ProtobufUtil.java#L886-L909]. The default value for non-present optionals is defined by the underlying primitive, so for longs that is 0. Since the Increment's timesta"
13431031,BufferedDataBlockEncoder$OffheapDecodedExtendedCell.deepClone throws UnsupportedOperationException,Resolved,Major,Fixed,"BufferedDataBlockEncoder$OffheapDecodedExtendedCell.deepClone throws an unsupportedException. However, org.apache.hadoop.hbase.regionserver.HRegion.get(Get, boolean, long, long) calls the method: {code:java} // Copy EC to heap, then close the scanner. // This can be an EXPENSIVE call. It may make an extra copy from offheap to onheap buffers. // See more details in HBASE-26036. for (Cell cell : tmp) { results.add(cell instanceof ByteBufferExtendedCell ? ((ByteBufferExtendedCell) cell).deepClone(): cell); } {code} According to the comment above, this is probably caused by HBASE-26036."
13422634,Document JWT authentication in HBase book,Open,Major,,Add a chapter to the hbase book about JWT authentication and everything that users and admins need to know.
13422632,Integrate user-experience for hbase-client,Reopened,Major,,"Today, we have two mechanism in order to get the tokens needed to authenticate: # Kerberos, we rely on a Kerberos ticket being present in a well-known location (defined by JVM properties) or via programmatic invocation of UserGroupInformation # Delegation tokens, we rely on special API to be called (our mapreduce API) which loads the token into the current UserGroupInformation ""context"" (the JAAS PrivilegedAction). The JWT bearer token approach is very similar to the delegation token mechanism, but HBase does not generate this JWT (as we do with delegation tokens). How does a client provide this token to the hbase-client (i.e. {{ConnectionFactory.getConnection()}} or a {{UserGroupInformation}} call)? We should be mindful of all of the different ""entrypoints"" to HBase ({{{}hbase ...{}}} commands, {{java -cp}} commands, Phoenix commands, Spark comands, etc). Our solution should be effective for all of these approaches and not require downstream changes. *Update* The environment variable approach is done, but I have a new idea which will support token renewal as well: Implement a generic JwtTokenProvider interface with a default file-based provider. Read the token from a specific file"
13422633,Define user experience for JWT renewal,Open,Major,,"We need to define what our level of support will be for an HBase application which must run longer than the lifetime of a JWT token. The JWT 2.0 RFCs mention different kinds of tokens, notably a Refresh token may be helpful [https://datatracker.ietf.org/doc/html/rfc8693] This is inter-twined with HBASE-26667. For example, if we maintained a Refresh token in the client, we would have to build in logic (like we have for Kerberos credentials) to automatically launch a thread and know where to obtain a new JWT token from. *Idea* Once the JwtTokenProvider interface and file-based provider is ready, implement token renewal logic. Port FileWatcher class from the ZooKeeper project and watch for file changes."
13422631,Add native TLS encryption support to RPC server/client,Resolved,Major,Fixed,"Today, HBase must complete the SASL handshake (saslClient.complete()) prior to turning on any RPC encryption (hbase.rpc.protection=privacy, sasl.QOP=auth-conf). This is a problem because we have to transmit the bearer token to the server before we can complete the sasl handshake. This would mean that we would insecurely transmit the bearer token (which is equivalent to any other password) which is a bad smell. Ideally, if we can solve this problem for the oauth bearer mechanism, we could also apply it to our delegation token interface for digest-md5 (which, I believe, suffers the same problem). The plan is to port Server/Client TLS implementation from the ZooKeeper project. It's a Netty based solution which looks like the best fit for NettyRpc client/server."
13432530,Add dynamic configuration support for system coprocessors,Resolved,Major,Fixed,"[Dynamic Configuraiton|https://hbase.apache.org/book.html#dyn_config] is very helpful that the operator can keep the JVM for regionserver or master running without restarting it. With this feature, this task aims to extend the scope of on demend configuration to system coprocessors including REGION, USER REGION, REGIONSERVER, MASTER such that we could save time on rolling restart with a quicker update."
13435686,"Backport ""HBASE-26810 Add dynamic configuration support for system coprocessors"" to branch-2",Resolved,Major,Fixed,Backport HBASE-26810 to streams of branch-2
13436648,Update Hadoop3 versions for JEP 223 compliance,Resolved,Major,Won't Fix,"It happened that my JDK version upgraded to 11.0.14.1. Running unit tests involving the HDFS mini cluster now fails with a stack trace that ends with {noformat} Caused by: java.lang.IllegalArgumentException: Invalid Java version 11.0.14.1 at org.eclipse.jetty.util.JavaVersion.parseJDK9(JavaVersion.java:71) at org.eclipse.jetty.util.JavaVersion.parse(JavaVersion.java:49) at org.eclipse.jetty.util.JavaVersion.<clinit>(JavaVersion.java:43) {noformat} We are using hadoop-3.2.0, which uses jetty-9.3.24. This is a Jetty issue has been fixed upstream in Jetty via https://github.com/eclipse/jetty.project/issues/2090. Hadoop has upgraded its Jetty version to 9.4.20 in HADOOP-16152, which is available as of hadoop-3.2.2."
13430851,TestProcedureSchedulerConcurrency fails in pre commit,Resolved,Major,Fixed,"Saw this on the jenkins page. Seems like a test issue. {noformat} Exception in thread ""Thread-10"" java.util.ConcurrentModificationException at java.base/java.util.ArrayDeque.nonNullElementAt(ArrayDeque.java:271) at java.base/java.util.ArrayDeque$DeqIterator.next(ArrayDeque.java:701) at java.base/java.util.AbstractCollection.toString(AbstractCollection.java:472) at java.base/java.lang.String.valueOf(String.java:2951) at java.base/java.lang.StringBuilder.append(StringBuilder.java:168) at org.apache.hadoop.hbase.procedure2.ProcedureEvent.toString(ProcedureEvent.java:134) at java.base/java.lang.String.valueOf(String.java:2951) at java.base/java.lang.StringBuilder.append(StringBuilder.java:168) at org.apache.hadoop.hbase.procedure2.TestProcedureSchedulerConcurrency$2.run(TestProcedureSchedulerConcurrency.java:130) {noformat}"
13429968,Introduce custom attributes to threads,Open,Major,,The idea is to introduce custom attributes to a thread. We will be passing this from thread to newly spawned thread. More details can be found here: https://docs.google.com/document/d/1b6CJt7_E8NU5fe41yeZZhuVPx-5SDx7x1jNtIRmnR_g/edit#heading=h.bv19tq8gxgcv
13425523,Switch to use log4j2.properties file to configure log4j2,Resolved,Major,Fixed,"After LOG4J2-3341, we could set the level and appender at once in properties file, so we do not need to split the ROOT_LOGGER config in the start up scripts any more."
13423269,Introduce a little RAMBuffer for bucketcache to reduce gc and improve throughput,Resolved,Major,Fixed,"In branch-1, BucketCache just allocate new onheap bytebuffer to construct new HFileBlock when get cached blocks. This rough allocation increases the GC pressure for those ""hot"" blocks. Here introduce a RAMBuffer for those ""hot"" blocks in BucketCache. The thought is simple. The RAMBuffer is an timeout expiring cache. When a Multi-level block is read twice, we cache it in the RAMBuffer. When the block timeout in the cache (e.g. 60s), that means the block is not being accessed in 60s, we evict it. Not like LRU, we do not cache block when the whole RAMBuffer size reaches to a threshold (to fit different workload, the threshold is dynamic). This will prevent the RAMBuffer from being churned. {panel:title=The performance of RAMBuffer with its hit ratio is 100%} !Hit 100%.png|height=250|width=250! {panel} I also did a YCSB performance test. The circumstance is: Size of BucketCache: 40 GB Target table size: 112 GB Properties: !Properties.png|height=250|width=250! The operation distribution of YCSB workload is latest. Client Side Metrics See the attachment ClientSideMetrics.png Server Side GC: The current bucket cache triggered 217 GCs, which costs 2.74 minutes in total. With RAMBuffer, the"
13424615,Backport HBASE-26688 to branch-1,Resolved,Major,Fixed,Backport issue [HBASE-26688|https://issues.apache.org/jira/browse/HBASE-26688] to branch-1 to eliminate the client crash when using threads shared EMPTY_RESULT.
13420256,Reimplement master local region initialization to better work with SFT,Resolved,Major,Fixed,"It is not like a normal region where we have a TableDescriptor so it can store the SFT implementation of its own. In the current implementation, if we change the global SFT configuration, the SFT implementation of the master local reigon will be changed and cause data loss. First I think we could hard coded it to use DefaultSFT. The region is small and will not cause too much performance impact. Then we could find a way to manage the SFT implementation of it. ====== Update ====== The initialization of master local region depends on renaming, which can not work well on OSS. So we should also change it. The basic idea is to touch a '.initialized' file to indicate it is initialized. Need to consider how to migrate from the existing master local region where it does not have this file. And we could also store the TableDescriptor on file system, so we can determine whether this is a SFT change. If so, we should do the migration before actually opening the master local region."
13433308,RegionServer JVM crash when compact mob table,Open,Major,,"When compact a mob table, RS JVM may crash or failed to do compaction as the following logs: {code:java} 2022-03-11T16:18:44,089 ERROR [RpcServer.default.FPBQ.Fifo.handler=2,queue=0,port=45525-shortCompactions-0] regionserver.CompactSplit$CompactionRunner(675): Compaction failed Request=regionName=t1,,1646986716811.964618e679a2434aa7d27018baef8154., storeName=A, fileCount=2, fileSize=2.0 M (1010.2 K, 1010.2 K), priority=1, time=1646986723135java.io.IOException: Mob compaction failed for region: 964618e679a2434aa7d27018baef8154 at org.apache.hadoop.hbase.mob.DefaultMobStoreCompactor.performCompaction(DefaultMobStoreCompactor.java:574) ~[classes/:?] at org.apache.hadoop.hbase.regionserver.compactions.Compactor.compact(Compactor.java:365) ~[classes/:?] at org.apache.hadoop.hbase.mob.DefaultMobStoreCompactor.compact(DefaultMobStoreCompactor.java:225) ~[classes/:?] at org.apache.hadoop.hbase.regionserver.DefaultStoreEngine$DefaultCompactionContext.compact(DefaultStoreEngine.java:125) ~[classes/:?] at org.apache.hadoop.hbase.regionserver.HStore.compact(HStore.java:1141) ~[classes/:?] at org.apache.hadoop.hbase.regionserver.HRegion.compact(HRegion.java:2442) ~[classes/:?] at org.apache.ha"
13434272,BufferedDataBlockEncoder.OnheapDecodedCell value can get corrupted,Reopened,Major,,"In our production cluster we observed the cell value is modified after successful scanner read. After analyzing we observed OnheapDecodedCell is not created properly. We create OnheapDecodedCell with complete valAndTagsBuffer underlying array. {code:java} return new OnheapDecodedCell(Bytes.copy(keyBuffer, 0, this.keyLength), currentKey.getRowLength(), currentKey.getFamilyOffset(), currentKey.getFamilyLength(), currentKey.getQualifierOffset(), currentKey.getQualifierLength(), currentKey.getTimestamp(), currentKey.getTypeByte(), valAndTagsBuffer.array(), valAndTagsBuffer.arrayOffset() + vOffset, this.valueLength, memstoreTS, tagsArray, tOffset, this.tagsLength); {code} Here we are passing valAndTagsBuffer.array() for value extraction. The underlying array will be modified if it is altered anywhere."
13436943,Allow builders of hbase to specify hadoop inclusion mode for hbase-shaded-client,Resolved,Major,Won't Fix,"HBASE-20333 added a new shaded artifact, hbase-shaded-client-byo-hadoop. This is useful in environments where they already depend on hadoop so pulling in the hadoop classes from hbase-shaded-client would be extreme. I think the split that [~busbey] decided on there definitely made sense for the general case (with byo-hadoop being the specially named artifact). But some of us may work in environments where the default case is the byo-hadoop case. For those environments, it's a little confusing and verbose to have to refer to the hbase client as hbase-shaded-client-byo-hadoop everywhere. For example, we have well over 500 poms directly pulling in hbase client and many more pulling it in transitively. We'll want to use byo-hadoop everywhere in our environment, but that's an implementation detail that the teams owning those 500 poms don't need to know or care about. Using profiles I think we could provide an optional activation which allows someone building their own hbase to decide whether hbase-shaded-client should include hadoop or not. This way normal users using the artifacts published to maven central are unaffected, but super users building their own have some extra flexibility."
13436733,hbase-shaded-mapreduce and hbase-shaded-client expose some of the same classes,Resolved,Major,Won't Fix,"We supply 2 primary artifacts for end-users to consume: * hbase-shaded-client, which is for general use * hbase-shaded-mapreduce, which is for use when you need to connect to hbase via mapreduce. For example, TableInputFormat The problem is that these artifacts expose tons of duplicate classes. One example (among many) is org.apache.hadoop.hbase.Cell, which appears in both jars. This may not be a problem if your projects are always very isolated – either doing mapreduce, or not. In that case you just depend in the one you need. Many users might exist in much more complicated environments where dependencies tend to bleed along more between projects. Here's an illustration: * Imagine a project FooService, which includes two modules FooServiceRestWeb (for the rest http resources) and FooServiceData (which includes DAOs for accessing data). FooServiceRestWeb depends on FooServiceData to access hbase. In this case, FooServiceData should depend on hbase-shaded-client. * Now imagine another project FooPipeline, which has modules FooPipelineHadoop (with M/R jobs for processing data) and FooPipelineData (which has some DAOs for accessing data). In this case, FooPipelineData might depend on "
13436052,[hbase-thirdparty] Upgrade jackson to 2.13.3,Resolved,Major,Fixed,https://github.com/FasterXML/jackson-databind/issues/2816
13435761,Find unavailable regions by the startcode checking on hmaster start up and reassign them,Open,Major,,"Sometimes we have seen there are regions in open or opening state, but does not deployed on any rs and without procs for them, and after checking the meta table, we find these startcode are expired. It is no easy to reproduce, may be caused by corner bug or user misoperation. My approach is add some checking on hmaster start up, if the startcode of the regionLocation expired, and neither TRSP on region nor SCP on regionserver, then we should reassign the region, then we can resovle it easily just by restart hmaster. Hbck2 maybe also useful for some of them cases, but not easily for common user to use, especially the number of these regions not small and need to be recovery quickly."
13433214,"Backport StoreFileTracker (HBASE-26067, HBASE-26584, and others) to branch-2.5",Resolved,Major,Fixed,"In a discussion on dev@ the idea was floated that StoreFileTracker could be backported into branch-2.5 to be released as part of 2.5.0 as an experimental feature. This issue considers the backport. There are sixteen subtasks on HBASE-26067 and several other tangential commits. Cherry pick the list in sequence, fixing up as necessary. These appear to be the core commits: - commit 6aaef8978 HBASE-26064 Introduce a StoreFileTracker to abstract the store file tracking logic - commit 43b40e937 HBASE-25988 Store the store file list by a file (#3578) - commit 6e053765e HBASE-26079 Use StoreFileTracker when splitting and merging (#3617) - commit 090b2fecf HBASE-26224 Introduce a MigrationStoreFileTracker to support migrating from different store file tracker implementations (#3656) - commit 0ee168933 HBASE-26246 Persist the StoreFileTracker configurations to TableDescriptor when creating table (#3666) - commit 2052e80e5 HBASE-26248 Should find a suitable way to let users specify the store file tracker implementation (#3665) - commit 5ff0f98a5 HBASE-26264 Add more checks to prevent misconfiguration on store file tracker (#3681) - commit fc4f6d10e HBASE-26280 Use store file tracker when snap"
13421172,Support meta replica LoadBalance mode for RegionLocator#getAllRegionLocations(),Resolved,Major,Fixed,"When HBase application restarts, its meta cache is empty. Normally, it will fill the meta cache one region at a time by scanning the meta region. This will cause huge pressure to the region server hosting meta during application restart. It can prefetching all region locations by calling RegionLocator#getAllRegionLocations().Meta replica LoadBalance mode is support in 2.4, it will be nice to load balance RegionLocator#getAllRegionLocations() to all meta replica regions so batch scan can spread across all meta replica regions."
13434163,Shell startup logs a bunch of noise,Resolved,Major,Fixed,I noticed a behavior on branch-2.5 that is not present on master or branch-2: starting up the shell produces a bunch of extra zookeeper logging. The classes are {{zookeeper.ZooKeeper}} and {{zookeeper.ClientCnxn}}.
13433670,Should always set SFT implementation when cloning snapshot,Open,Major,,"Saw the TestCloneSnapshotProcedureFileBasedSFT failing several times {noformat} 2022-03-14T11:23:13,782 INFO [PEWorker-1] procedure2.ProcedureExecutor(1432): Finished pid=99, state=SUCCESS, hasLock=false; CloneSnapshotProcedure (table=testRecoverWithRestoreAclFlag snapshot=name: ""snapshot-1647256973399"" table: ""testCloneSnapshot"" creation_time: 1647256982366 type: FLUSH version: 2 owner: """" ttl: 0 max_file_size: 0 ) in 6.9090 sec 2022-03-14T11:23:13,794 WARN [PEWorker-1] procedure2.ProcedureExecutor$Testing(127): Toggle KILL before store update to: false 2022-03-14T11:23:13,794 DEBUG [PEWorker-1] procedure2.ProcedureExecutor(1777): TESTING: Kill BEFORE store update: pid=112, state=RUNNABLE:MODIFY_TABLE_DESCRIPTOR_UPDATE, hasLock=true; InitializeStoreFileTrackerProcedure table=testRecoverWithRestoreAclFlag 2022-03-14T11:23:13,794 INFO [PEWorker-1] procedure2.ProcedureExecutor(635): Stopping 2022-03-14T11:23:13,795 WARN [PEWorker-1] procedure2.ProcedureExecutor$WorkerThread(1997): Worker terminating UNNATURALLY null java.lang.RuntimeException: TESTING: Kill BEFORE store update: pid=112, state=RUNNABLE:MODIFY_TABLE_DESCRIPTOR_UPDATE, hasLock=true; InitializeStoreFileTrackerProcedure t"
13434168,Delete unnecessary dependency on jaxb-runtime jar,Resolved,Major,Fixed,"Since we've moved to using only shaded versions of our jersey stuff, we have no need for this explicit dependency."
13436492,ReplicationPeerManager#checkPeerExists should throw ReplicationPeerNotFoundException if peer doesn't exists,Resolved,Major,Fixed,"ReplicationPeerManager#checkPeerExists should throw ReplicationPeerNotFoundException if peer doesn't exists. Currently it throws generic DoNotRetryIOException. {code:java} private ReplicationPeerDescription checkPeerExists(String peerId) throws DoNotRetryIOException { ReplicationPeerDescription desc = peers.get(peerId); if (desc == null) { throw new DoNotRetryIOException(""Replication peer "" + peerId + "" does not exist""); } return desc; } {code}"
13436023,Add spotless:check in our pre commit general check,Resolved,Major,Fixed,To force the style.
13421139,Improve fidelity of RegionLocator spans,Resolved,Major,Fixed,"While backporting HBASE-26474 to branch-2, I realized that the nuance of tracing of region locator calls is lacking. In the current implementation, all calls to the region locator produce {{SpanKind.CLIENT}} spans. This is correct only for the code path where the client reaches out to a remote host to populate cache locations. This doesn't happen every time. Instead, the top-level span should be {{SpanKind.INTERNAL}} and only when a region location must be requested remotely should we create a child span with {{SpanKind.CLIENT}}."
13426293,Proto files in hbase-protocol and hbase-shaded-protocol are out of sync,Resolved,Major,Won't Fix,"Are we reserving hbase-protocol at a point in time and only doing new development in hbase-shaded-protocol? This is probably the case but I'm not seeing documentation anywhere about it. At the very least, if so, every file in hbase-protocol should carry a very prominent comment that it is a point in time snapshot and not receiving new development. If these files are supposed to be in sync, they are not. Noticed divergence in ClusterStatus.proto on branch-2. There's almost certainly more elsewhere."
13432936,splitRegion and mergeRegion admin RPCs are in hbase-protocol but not hbase-shaded-protocol,Resolved,Major,Won't Fix,"On parent issue [~gjacoby] indicates that splitRegion and mergeRegion admin RPCs are in hbase-protocol but not hbase-shaded-protocol. It would seem functionally it is not a serious break, but is a compatibility concern."
13434432,"Backport ""HBASE-25681 Add a switch for server/table queryMeter"" to branch-2.4",Resolved,Major,Fixed,"https://issues.apache.org/jira/browse/HBASE-25687 backported this config to branch-2, but that didn't include 2.4 because it was already released by then. This backports to branch-2.4, because I think the config is valuable. I find in performance testing that the per-table metrics specifically here can have a non-trivial impact on throughput."
13430217,Avoid unnecessary replication suspending in RegionReplicationSink,Resolved,Major,Fixed,"It seems that the problem HBASE-26449 described still exists in following {{RegionReplicationSink.onComplete}},which is running in Netty's nioEventLoop. Assuming we have only one secondary replica, first we add the replica to the {{failed}} because a failure of replicating in following line 228, but before we enter the line 238, the flusher thread calls {{RegionReplicationSink.add}} and we clear the {{RegionReplicationSink.failedReplicas}} due to a flush all edit. When the Netty nioEventLoop continues to enter line 238, we still add a replica to the failedReplicas even though the {{maxSequenceId < lastFlushedSequenceId}}. {code:java} 207 private void onComplete(List<SinkEntry> sent, 208 Map<Integer, MutableObject<Throwable>> replica2Error) { .... 217 Set<Integer> failed = new HashSet<>(); 218 for (Map.Entry<Integer, MutableObject<Throwable>> entry : replica2Error.entrySet()) { 219 Integer replicaId = entry.getKey(); 220 Throwable error = entry.getValue().getValue(); 221 if (error != null) { 222 if (maxSequenceId > lastFlushedSequenceId) { ... 228 failed.add(replicaId); 229 } else { ...... 238 synchronized (entries) { 239 pendingSize -= toReleaseSize; 240 if (!failed.isEmpty()) { 24"
13433212,TestBasicWALEntryStreamFSHLog testSizeOfLogQueue is flaky,Resolved,Major,Cannot Reproduce,[ERROR] org.apache.hadoop.hbase.replication.regionserver.TestBasicWALEntryStreamAsyncFSWAL.testSizeOfLogQueue Time elapsed: 0.056 s <<< FAILURE! java.lang.AssertionError: expected:<1> but was:<2> at org.junit.Assert.fail(Assert.java:89) at org.junit.Assert.failNotEquals(Assert.java:835) at org.junit.Assert.assertEquals(Assert.java:647) at org.junit.Assert.assertEquals(Assert.java:633) at org.apache.hadoop.hbase.replication.regionserver.TestBasicWALEntryStream.testSizeOfLogQueue(TestBasicWALEntryStream.java:701)
13425497,Traces of async chains result in arbitrarily deep trace stack,Resolved,Major,Cannot Reproduce,"Trying out the latest {{master}} on a real cluster, traces of async operations do not report the way I expect. Actions that are sequential (for example, locate meta then locate region) do not render as trace peers. Instead the subsequent action is a child of the previous. I believe this means that we are not handling parent span context propagation in async callback chains. I've not yet tried branch-2 to see if it's applicable there as well."
13432442,Unify CallQueueTooBigException special pause with CallDroppedException,Resolved,Major,Fixed,"CallQueueTooBigException and CallDroppedException crop up in very similar circumstances – the former is thrown if the request cannot be enqueued because the queue is full; the latter is thrown when a call is dropped from the queue to make room for another call. HBASE-17114 added a special pause feature, which allows pausing for a longer period of time when CallQueueTooBigException is encountered, vs the normal pause for other exceptions. The idea here is to help reduce load so the server can process its queue. We should extend this feature to encompass CallDroppedException for the same reason. Currently the config is called ""hbase.client.pause.cqtbe"". We should probably deprecate that in favor of a more generic name."
13436637,Remove duplicate dependency declaration,Resolved,Major,Fixed,"On branch-2 derivatives, I noticed on PR builds of JDK11+Hadoop3 that running tests with {{-pl}} results in a warning from maven {noformat} [WARNING] [WARNING] Some problems were encountered while building the effective model for org.apache.hbase:hbase-build-configuration:pom:2.6.0-SNAPSHOT [WARNING] 'profiles.profile[hadoop-3.0].dependencyManagement.dependencies.dependency.(groupId:artifactId:type:classifier)' must be unique: org.apache.hadoop:hadoop-mapreduce-client-app:test-jar -> duplica te declaration of version ${hadoop-three.version} @ org.apache.hbase:hbase:2.6.0-SNAPSHOT, /Users/ndimiduk/repos/apache/hbase/pom.xml, line 3816, column 23 [WARNING] [WARNING] Some problems were encountered while building the effective model for org.apache.hbase:hbase:pom:2.6.0-SNAPSHOT [WARNING] 'profiles.profile[hadoop-3.0].dependencyManagement.dependencies.dependency.(groupId:artifactId:type:classifier)' must be unique: org.apache.hadoop:hadoop-mapreduce-client-app:test-jar -> duplica te declaration of version ${hadoop-three.version} @ line 3816, column 23 [WARNING] [WARNING] It is highly recommended to fix these problems because they threaten the stability of your build. [WARNING] [WARNING]"
13436129,"on hbase shell, 'delete/deleteall' for a columnfamily is not working",Resolved,Major,Fixed,"on hbase shell, 'delete' or 'deleteall' for the whole columnFamily is not working properly. {code:java} hbase(main):026:0* put 'test', 'r1', 'f:1', 'a' Took 0.0233 seconds hbase(main):029:0> delete 'test', 'r1', 'f' Took 0.0070 seconds hbase(main):030:0> get 'test', 'r1' COLUMN CELL f:1 timestamp=1648114865022, value=a 1 row(s) hbase(main):038:0> deleteall 'test', 'r1', 'f' Took 0.0059 seconds hbase(main):039:0> get 'test', 'r1' COLUMN CELL f:1 timestamp=1648114865022, value=a 1 row(s) {code} looking inside of hbase-shell, all delete/deleteall on hbase shell are converted to delete.addColumn/addColumns. thus, delete/deleteall request without columnQualifier converted to 'null' qualifier deletion. (since HBASE-15616, null columnQualifier is possible) {code:java} if column && all_version family, qualifier = parse_column_name(column) d.addColumns(family, qualifier, timestamp) elsif column && !all_version family, qualifier = parse_column_name(column) d.addColumn(family, qualifier, timestamp) end {code} According to the description of help 'deleteall' and HBASE-9549 ""Users of the shell, MapReduce, REST, and Thrift who wish to interact with an *entire column family must use ""family""* ins"
