Issue id,Summary,Status,Priority,Resolution,Description
1627733,space bar does not reliably advance to next unread email message,UNCONFIRMED,--,,User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Lightning/5.8.1 Steps to reproduce: I click on the subject of a problem email. I press the space bar repeatedly to advance through the message body. When I am at the end of the message body I continue to press the space bar repeatedly. Actual results: Message body advances to the end but does not advance to the next unread email message. Expected results: It should advance to the next unread email message or prompt me to if the next unread is in a different folder.
1628372,Hide sync button from customizeToolbar code,RESOLVED,--,FIXED,"At the moment, even though there's no icon/text, the sync button is still available as blank icon when a user customises their toolbar in browser or mailnews."
1628375,"Duplicate separator, spring and spacer appear in customize toolbar dialog",RESOLVED,--,FIXED,"When a user is customising toolbars they can end up with multiple separators, springs and spacers as each one is now given a unique id in the UI. STR 1/ Use recent SeaMonkey 2/ Customise a toolbar by adding separators, springs and spacers to it. 3/ Select ""Restore Default Set"" Expected Result 1/ Unique set of toolbar elements in dialog Actual Result 1/ Duplicate elements for separators, springs and spacers."
1628412,Find does not work in debugQA's text editor,RESOLVED,--,FIXED,"If you select Edit->Find in debugQA's Text Editor nothing happens and you get some messages in the error console: Timestamp: 4/8/20, 5:33:19 PM GMT+1 Error: TypeError: document.getElementById(...) is null Source File: chrome://editor/content/ComposerCommands.js Line: 2290 Timestamp: 4/8/20, 5:33:19 PM GMT+1 Error: An error occurred executing the cmd_find command: [Exception... ""[JavaScript Error: ""document.getElementById(...) is null"" {file: ""chrome://editor/content/ComposerCommands.js"" line: 2290}]'[JavaScript Error: ""document.getElementById(...) is null"" {file: ""chrome://editor/content/ComposerCommands.js"" line: 2290}]' when calling method: [nsIControllerCommand::doCommand]"" nsresult: ""0x80570021 (NS_ERROR_XPC_JAVASCRIPT_ERROR_WITH_DETAILS)"" location: ""JS frame :: chrome://global/content/globalOverlay.js :: goDoCommand :: line 93"" data: yes] Source File: chrome://global/content/globalOverlay.js Line: 95"
1628485,Fix debugQA's text editor close,RESOLVED,--,FIXED,STR 1/ Start the text editor 2/ Enter some text 3/ Close the window 4/ Select either Save or Cancel Expected Result 1/ Prompted to Save or returned to editor Actual Result 1/ Window just closes This is the result of the changes from Bug 1341211: https://hg.mozilla.org/releases/comm-esr60/rev/d361db34419828cf4b29a22b4f88942cf976d665 and https://hg.mozilla.org/releases/comm-esr60/rev/5406b6f6d665f8dd6aeb48c1d1c39bd7ae173d92 Fix should be fairly simple.
1628513,Text Copy/Paste and Editing Text Problems,UNCONFIRMED,--,,"User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Safari/605.1.15 Steps to reproduce: Copy and Pasting text does not duplicate the original text size, color and format. Also changing text format sometimes make text disappear. Actual results: http://carolsplaceandtheeatery.com/monthlyhappenings.textbug.html ...on this page in Safari or Chrome there is extra text in ""4/30/20 Roast Beef Dinner OR Seafood Cioppino/29/20 Lasagnjkjjjia (Beef or Vegg"". The ""/29/20 Lasagnjkjjjia (Beef or Vegg"" is not supposed to be there. I was trying to copy/paste the previous days menu format and it SeaMonkey would not do it correctly, it had underlines and issues when I pasted it in, and trying to change text attributes made that random text disappear.......in SeaMonkey anyway. I had to spend time and effort to try to duplicate the formatting from 4/29/20 menu, but I thought I was able to ""fudge it"". But after I uploaded the page to the web server that extra text is back in Safari and Chrome, but not SeaMonkey. I also tried to open my page in TextEdit to manually remove this extra text but TextEdit won't open the file, saying there is som"
1628671,"When I try to open email Compose from command line, 'from=' option is ignored",RESOLVED,--,FIXED,"User Agent: Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Lightning/5.8.1 Steps to reproduce: I have several email accounts on SeaMonkey Mail client. From command line (linux) I want to open a new composer window with ""From"" field being one specific email (ex.: myemail5@example.com) of my accounts. I run the command: seamonkey -compose ""from='myemail5@example.com',to='to email <toemail@example.com>',subject='the subject',body='the body'"" Actual results: Composer window opens with filled ""to"", ""subject"" and ""body"" as provided in command line. For ""from"" it uses my first added email account. Any other tries I did (using only from as option/ using the email/ using the email with my name) , from is ignored. This was also happening in SeaMonkey 2.48 / 2.49 Expected results: It should have use the ""from"" email, as command "" seamonkey --help "" suggests. Just now, as I was going to submit the bug, I discovered this bug: https://bugzilla.mozilla.org/show_bug.cgi?id=630804#c2 which mentions the option ""preselectid="" which isn't shown in the --help output. I tried all numbers from 1 to 10 without success. I wrote "" about:config "" in the address bar, and"
1628890,Port |Bug 714390 - Folder Location and Mail Views items are cut off in the customize toolbar dialog| to SeaMonkey,RESOLVED,--,FIXED,"At the moment Folder Location and Mail Views items are cut off in the customize toolbar dialog, so best to port TB's Bug 714390 which fixes it."
1628905,"Remove, preserve and reinstate more attributes that can mess up the appearance of customizeToolbar dialog",RESOLVED,--,FIXED,"Some attributes are already removed in cleanUpItemForPalette, preserved in cleanupItemForToolbar or reinstated in restoreItemForToolbar At the moment: * checked is already preserved/reinstated but not removed in cleanUpItemForPalette * collapsed is neither preserved/reinstated nor removed The format toolbar has elements that have these attributes so this will need fixing."
1628928,Composer throbber doesn't,RESOLVED,--,FIXED,The throbber in Composer doesn't work (throb) and the progress meter in Text Editor seems unneeded.
1629014,Composer sticks to tag view if empty body in html,RESOLVED,--,FIXED,"Steps to reproduce: - Open new composer window - Insert->Horizontal Line - Switch to <HTML Source> - remove the line <hr width=""100%"" size=""2""> - Switch back to Normal - Click in Window content area Timestamp: 4/10/2020, 1:25:09 PM Error: TypeError: element is null Source File: chrome://editor/content/editor.js Line: 3036 Timestamp: 4/10/2020, 1:25:09 PM Error: An error occurred updating the cmd_updateStructToolbar command: [Exception... ""[JavaScript Error: ""element is null"" {file: ""chrome://editor/content/editor.js"" line: 3036}]'[JavaScript Error: ""element is null"" {file: ""chrome://editor/content/editor.js"" line: 3036}]' when calling method: [nsIControllerCommand::isCommandEnabled]"" nsresult: ""0x80570021 (NS_ERROR_XPC_JAVASCRIPT_ERROR_WITH_DETAILS)"" location: ""JS frame :: chrome://global/content/globalOverlay.js :: goUpdateCommand :: line 79"" data: yes] Source File: chrome://global/content/globalOverlay.js Line: 83 As soon as you add another element it starts working again."
1629328,"Port Bug 1603974 ""dgapi on the blocklist is still loaded and causes crash"" to SeaMonkey",RESOLVED,--,FIXED,"After Bug 1603974 ""dgapi on the blocklist is still loaded and causes crash"" SeaMoneky needs to be linked with ntddl."
1629333,Add gitlab 2.53 repo links to debugQA's,RESOLVED,--,FIXED,Also change obsolete esr60 to esr68. We don't build esr68 currently but useful for checking recent bugs needed for packporting.
1629489,Picture truncated at the top because shifted upward,UNCONFIRMED,P3,,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.2 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200222130008 (Default Classic Theme, newly created User Profile) on German WIN7 64bit: 1) In Browser open particular [Ebay Kleinanzeigen page](https://www.ebay-kleinanzeigen.de/anzeigen/s-detailansicht.html?adId=1370419475) » expected: Magnified view of photo, more or less vertically centered on page actual: Photo shifted upward and truncated because of this 😥 ### Additional Info a) This also happens with newly created UserProfile b) appeared few weeks ago, I will try later to find with which SM version c) also happens on other Ebay Kleinanzeigen Pages"
1629499,SeaMonkey's DownloadsCommon.jsm still uses getComplexValue,RESOLVED,--,FIXED,Bug 1415567 made the changes for comm repo but Bug 888915 landed after that and unfortunately this didn't get picked up as part of Bug 888915. The getComplexValue -> getStringPref change still needs to happen for SeaMonkey's DownloadsCommon.jsm
1629609,Changes from bug 1616881 remove saveImageURL and saveDocument helpers from toolkit,NEW,--,,"With the demise of CPOWs these helpers were little more than thin wrappers around `internalSave` that were only called from 1 file each, so I am refactoring them. It looks like there's code in `suite/` that may need to be changed to accommodate this change."
1630314,Does not Connect to Internet,RESOLVED,--,WORKSFORME,"User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Safari/605.1.15 Steps to reproduce: Hello Seamonkey Developers, I have used Seamonkey since the first Netscape Navagator came out. It has served me well until now. I was having some difficulty with Seamonkey V. 2.49.5 and went to your website. i downloaded V. 2.53.1. The software returns the message, ""Failed to Connect"". A copy of the message is attached. Yesterday I phoned my internet provider and the man took great pains and time to ensure that their system was properly coded on my Seamonkey program. I do have an internet connection and Safari and Firefox both run without difficulty. My O.S. is a Mac running V. 10.13.6, Processor 2.7 GHz Intel core i5. I would appreciate your guidance in bringing Seamonkey broswer to operational condition. Thank you for your attention to this matter. Regards, Dennis Pare Actual results: Will not connect to Internet. Expected results: Seamonkey should connect to the internet"
1630373,Particular Web Page does not show pictures (Webpage functionality not working),RESOLVED,--,WORKSFORME,"User Agent: Mozilla/5.0 (Windows NT 10.0; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Lightning/5.8.1 Steps to reproduce: Pages that are part of the Kinja/Gizmodo website group (Lifehacker, Kotaku, io9, etc) are not loading any images, menu functionality, additional items (Posted comments, etc.). Actual results: Prior check was made through the Webcompat GitHub page. https://github.com/webcompat/web-bugs/issues/51586 Page images, in-page menus, additional items (Such as comments on articles) do not load, even with all security software/plugins disabled. Expected results: Per Webcompat research, and per my own on Micorsoft Edge, page has no issues in other browsers."
1630891,Add null check for addon's internal Name,RESOLVED,--,FIXED,"With the change from checking what a locale addon's internalName was to checking what an its internalName started with, it did not take account of those locale addons that did not have an interalName set."
1630921,youtube comments do not post,RESOLVED,--,DUPLICATE,"User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.2 Steps to reproduce: I went to https://www.youtube.com/watch?v=_cR5ZtGOfYc&t=3s but any youtube video will do. I added a public comment while logged in. Actual results: The comment did not appear. it is completely gone. Expected results: The comment should have appeared. Comments posted this way with FireFox 75.0 appear. NOTE: Seamonkey functionality has been decreasing rapidly in the last year. Websites fail to be usable. FireFox of Chrome work. If these problems do not get fixed SOON I will be forced to abandon SeaMonkey entirely. Indeed I already use the other browsers for many functions. SeaMonkey has a better design than them, but if it doesn't function it will die and be abandoned. These problems need to be fixed IMMEDIATELY! Further Note: I've reported many bugs and have been loyal to SeaMonkey for years but if I cannot post on social media pages and other places I will be forced to leave."
1630923,Share options not shown for YouTube viedo,RESOLVED,--,DUPLICATE,User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.2 Steps to reproduce: I went to https://www.youtube.com/watch?v=_cR5ZtGOfYc&t=3s but any youtube video will do. I tried to share to Facebook. Actual results: A window pops up with a spinning line. Forever. Expected results: Posting procedure should occur. THIS BUG WILL FORCE ME TO ABANDON SEAMONKEY.
1631190,"Site loads *only* article Title, nothing more",RESOLVED,--,INCOMPLETE,User Agent: Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Lightning/5.8.1 Steps to reproduce: I simply went to a particular website. Nothing more. This is the URL: https://www.courier-journal.com/picture-gallery/news/local/2020/01/15/historic-photos-louisville-kentucky-motorcycle-clubs/4470312002/?fbclid=IwAR226-kSeE7_KJUga493Z5zL08zfX6ggerKuIzWajy3Oqqh87i5ncqkUnRU Actual results: The page loaded but the only visible thing was the title to the article. The rest of the page is blank. Expected results: It should have loaded around 31 pictures and their descriptions and other clickable articles to read about.
1633139,go to Parent Folder bookmarks extension stopped working in SeaMonkey 2.53.1,RESOLVED,--,INVALID,User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Lightning/5.8.1 Steps to reproduce: Install goParentFolder@alice.xpi Said ‘will be installed on restart’ Actual results: No affect. Expected results: In SeaMonkey 2.45 and 2.49 there used to appear ‘goParentFolder’ item in the context menu of a bookmark found by ‘Search’ in the Sidebar sheet ‘Bookmarks’
1633157,Composer window path display in other language,NEW,--,,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Lightning/5.8.1 Steps to reproduce: Load file with a Cyrillic filename. Actual results: In the Composer window caption Cyrillic substituted by false(?) Unicode (see the corresponding picture in the attached file). Expected results: Should resolve, because Browser resolves (see another corresponding picture in the attached file)."
1633194,Spelling dictionaries not seen in Spelling Menu,RESOLVED,--,INVALID,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Steps to reproduce: Install a dictionary (e.g. French or Polish or British English). Actual results: The installation ran good. SeaMonkey reports ‘Installed successfully’ Add-ons Manager says the dictionary is installed. Neither component (Browser, Composer, Mail) Spell Menu sees either but US English language Expected results: Spelling checker should propose that bunch of dictionaries."
1633196,URL desktop shortcut defective,UNCONFIRMED,--,,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Steps to reproduce: Make SeaMonkey default brouser in its own Menu request and in Windows 10 ‘Default apps’ settings. Create an internet page shortrcut on desktop by means of drag-and-drop from address bar in SeaMonkey browser window. Close (or not) browser. Double-click on the shortcut just created. Windows still asks ‘How do you want to open this URL file’ . Choose ‘SeaMonkey’. Click OK. Actual results: The browser does not jump to the page in a right way. In the address bar shows ‘file:\\\…’ In the browser window shows strange behavior without images (see attached picture) Expected results: Should open the Internet page correctly. May be odd behavior of windows 10, or poor integration of SeaMonkey"
1633339,SeaMonkey consumes 100% CPU,RESOLVED,--,FIXED,"User Agent: Mozilla/5.0 (Windows NT 6.1; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Lightning/5.8.1 Steps to reproduce: Every once in a while, the browser starts consuming 100% CPU (100% of one core, to be exact, see the screenshot - 25% of my 4 core CPU). This started happening after upgrading to 2.53.1, it never happened in the previous version (2.49.5). All versions are 32-bit running on 32-bit Windows 7. The steps to reproduce this are vague, I know, but there seems to be a pattern. As far as I can tell, it is related to memory and the garbage collector going on some sort of an infinite loop. When this happens, the browser is essentially not usable, but is working although with VERY VERY slow response to scrolling, closing/switching tabs etc. The pattern I observed: * The ""age"" of the browser matters. This seems to be related to how long the browser has been running. I have never seen it in a freshly open browser. Instead, it usually happens at the end of the day when I have been using it for the entire day. * The number of tabs does not seem to matter I have seen this happen with just a few tabs. At the time I captured the attached logs, I had only 2 tabs open. Howe"
1634922,"welcome_help.xhtml IRC (""Realtime Chat"") link still points to moznet",RESOLVED,--,FIXED,"The SeaMonkey Help welcome page has a ""Realtime Chat"" link which points to the old project channel on moznet."
1634924,"welcome_help.xhtml: wrong ""Problemlösung"" hyperlink to SM 1.5 Release Notes",RESOLVED,--,DUPLICATE,"Steps how to reproduce with installation of official De SeaMonkey 2.53.2 beta 1 Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200402090541 (Default Classic Theme, my normal created User Profile) on German WIN7 64bit 1. Launch Browser 2. <f1> for Help » WELCOME Help page appears 3. Click ""Problemlösung"" heading with link Bug: opens <http://www.seamonkey-project.org/start/> although <http://www.seamonkey-project.org/releases/seamonkey2.53.2/#troubleshooting> does exist a) Probably bug is much older than 2.53 b) I checked welcome_help.xhtml from seamonkey-2.53.2b1.de.langpack.xpi (2.53.1), there we have a link to <http://www.mozilla.org/start/1.5/troubleshooting/> c) Source can be found at <https://hg.mozilla.org/> d) seems more or less the same problem as in Bug 1346622 e) Might be a problem in all Language packs?"
1634928,"mailnews_organizing.xhtml: wrong "" Know your Enemy: Phishing"" hyperlink",NEW,--,,"Steps how to reproduce with installation of official De SeaMonkey 2.53.2 beta 1 Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200402090541 (Default Classic Theme, my normal created User Profile) on German WIN7 64bit 1) Launch Browser 2) ˋ<f1> for Help → Search for ""Phishing → Go to hit ""Phishing Detection"" → click link ""Phising Detection""ˊ »""Ooops... Error 404"" on https://www.honeynet.org/papers/phishing/ 😥 Additional information: a) Source file is mailnews_organizing.xhtml from seamonkey-2.53.2b1.en-US.langpack.xpi b) Probably all LangPacks / Translations are affected. c) To where should w link? Simply Wikipedia? That seems too easy"
1634930,"cs_nav_prefs_navigator.xhtml: wrong ""Domain Guessing"" hyperlink",RESOLVED,--,DUPLICATE,"Steps how to reproduce with installation of official De SeaMonkey 2.53.2 beta 1 Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200402090541 (Default Classic Theme, my normal created User Profile) on German WIN7 64bit 1) Launch Browser 2) ˋ<f1> for Help → Search for ""Location Bar"" → Go to first hit ""Location Bar"" → Find ""Domain Guessing"" below heading ""Browser Preferences - Location Bar"" → click link ""Domain Guessing""ˊ »""Error 404"" on https://www.mozilla.org/de/docs/end-user/domain-guessing.html 😥 Additional information: a) Source file is cs_nav_prefs_navigator.xhtml from seamonkey-2.53.2b1.en-US.langpack.xpi. It contains a hyperlink <http://www.mozilla.org/docs/end-user/domain-guessing.html>, which for me leads to above mentioned target for unknown reasons b) Probably all LangPacks / Translations are affected. c) To where should we link?"
1634935,"cs_nav_prefs_advanced.xhtml: wrong ""Link Prefetching FAQ"" hyperlink",RESOLVED,--,FIXED,"Steps how to reproduce with installation of official De SeaMonkey 2.53.2 beta 1 Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200402090541 (Default Classic Theme, my normal created User Profile) on German WIN7 64bit 1) Launch Browser 2) ˋ<f1> for Help → Search for ""Proy"" → Go to first hit ""proxypreferences"" → Find "" Link Prefetching FAQ ""below heading ""Advanced Preferences - Cache"" → do your own testsˊ » Link Prefetching FAQ http://www.mozilla.org/projects/netlib/Link_Prefetching_FAQ.html for me leads to https://developer.mozilla.org/de/docs/Web/HTTP/Link_prefetching_FAQ, which does exist, but may be we should directly link to there? Additional information: a) Source file is cs_nav_prefs_advanced.xhtml from seamonkey-2.53.2b1.en-US.langpack.xpi. b) Probably all LangPacks / Translations are affected. c) I haven't a clue how to test for other languages because I get forwarded to a German language explidation page."
1634973,Impossible to log in to addons.thunderbird.net,NEW,--,,"Steps how to reproduce with installation of official De SeaMonkey 2.53.2 beta 1 Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200402090541(Default Classic Theme, my normal created User Profile) on German WIN7 64bit: 1) visit https://addons.thunderbird.net/de/seamonkey/ 2) Click 'Log in' to contribute something » Expected: some username /PW input dialog opens Actual: endless idle - throbber 😥 Additional information: a) Using newly created User Profile does not help b) Lots of Warnings in Error Console, I can't tell whether related to this problem c) I think I already noticed this problem long ago d) Works fine with Browser ""Torch"" e) No own contributer account required for testing."
1634993,"Tooltip for Print button shows ""Print this message""",RESOLVED,--,FIXED,"When Bug 718517 landed it meant that web composer had its tooltip overridden by mailOverlay.xul so became ""Print this message"" rather than ""Print this page"""
1635008,"""aboutTelemetry.properties"" contains dead Link",RESOLVED,P5,WONTFIX,"File ""aboutTelemetry.properties"" from seamonkey-2.53.2b1.en-US.langpack.xpi contains hyperlink to http://gecko.readthedocs.io/en/latest/toolkit/components/telemetry/telemetry/data/main-ping.html That contents does not exist 😥 Additional information a) I haven't a clue what ""aboutTelemetry.properties"" or the link in it might be useful for. I only found that dead link by systematic search."
1635010,"""downloadmanager.properties"": Links to Microsoft documentation are no longer useful",NEW,P5,,"File ""downloadmanager.properties"" from seamonkey-2.53.2b1.en-US.langpack.xpi contains hyperlinks to Microsoft documentation. For me these hyperlinks will be forwarded to general Microsoft documentation pages, for example http://support.microsoft.com/kb/174360 will be forwarded to https://support.microsoft.com/de-de/hub/4338813/windows-help?os=windows-7 I doubt that that is useful 😥 Additional information a) I haven't a clue what linked information might be useful for. I only found that dead link by systematic search."
1635413,Wrong max version in SeaMonkey 2.53 language packs,RESOLVED,--,FIXED,"User Agent: Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.1 Steps to reproduce: just installed 2.53.2en after removing previous 2.53.1en (with IT package added). Linux Ubuntu 18.04 LTS 64 bit. Installation was done follow: $ sudo mv /opt/seamonkey /opt/seamonkey2.53.1en $ tar xvaf seamonkey-2.53.2.en-US.linux-x86_64.tar.bz2 $ sudo mv seamonkey /opt Actual results: Browser miss all the menu, see attach. Mail miss the email account index page, this happen for all accounts, see attach. Reinstalled the 2.53.1en restore all correct results. Strangely the IT package seems still there. Expected results: Browser should show the menu, and Mail should show the account index settings page."
1635594,Port |Bug 1296253 - Horizontal space for notes in the address book makes phone numbers unreadable| to SeaMonkey,RESOLVED,--,FIXED,Port the following bug to SeaMonkey: * Bug 1296253 - Horizontal space for notes in the address book makes phone numbers unreadable Mostly whitespace change as it wraps the two vboxes in an hbox
1635773,Update how screen is refreshed when switching address books,RESOLVED,--,FIXED,At the moment: The search field is cleared when clicking on the current address book The previously selected contact is left displayed after switching to a different address book This patch ports the relevant parts of the following bugs to SeaMonkey: * Bug 900541 - Contacts side bar: Don't pre-select first address when changing address book * Bug 1140846 - Save some unnecessary calls to abResultsPane.js::SetAbView in addressbook window and Contacts sidebar It also moves onAbClearSearch into abCommon.js to match the location in TB.
1638419,"De Help ""Composer-Tastenkombinationen"": wrong hint concerning ""Einzug vergrößern"" and ""Einzug verkleinern""",UNCONFIRMED,P4,,"Help Tells: | Befehl | Windows | Mac OS | Linux oder Unix | |-------------------- | ---------|--------|-----------------| | Einzug vergrößern | Strg+[ | Cmd+[ | Strg+[ | | Einzug verkleinern | Strg+[ | Cmd+] | Strg+[ | But I doubt that that's true, there is no such key on German keyboard. ""["" has to be created by <Alt Gr + (> I observed that with installation of unofunofficial (by wg9s) DeSeaMonkey 2.53.3beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200510220906 (Default Classic Theme, newly created User Profile) on German WIN7 64bit a) Help file is shortcuts_composer.xhtml from German language pack b) Help can be found with F1 -> search for ""Tastenkombinationen"" ->click hit ""Composer-Tastenkombinationen"" c) before this one can be fixed we will have to find out which keys really doe the shortcut. c1) May be we even need to fix a ""missing shortcut"" bug."
1638519,"DE glossary.xhtml: Wrong hyperlink syntax '<a href=""world_wide_web"">'",RESOLVED,--,FIXED,"Steps how to reproduce with installation of unofficial (by wg9s) **De** SeaMonkey 2.53.3beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200510220906 (Default Classic Theme, newly created User Profile) on German WIN7 64bit 1. Launch Browser 3. Click 2. ˋ<f1> for Help → Search Help for ""Suchmaschine"" → Click the hitˊ 3. Click link behind ""World Wide Web"" » Expected: Web Page or new Help or new heading in help opens Actual: Warning Message 😥 a) Reason is wrong hyperlink syntax ""<a href=""**world_wide_web**"">World Wide Web</a> "" Should be <a href=""**#world_wide_web**"">World Wide Web (WWW)</a> b) Works fine in English Language"
1638525,De customize_help.xhtml: Wrong hyperlink syntax at [Zurück zum Beginn des Abschnitts],RESOLVED,--,WORKSFORME,"Steps how to reproduce with installation of unofficial (by wg9s) **De** SeaMonkey 2.53.3beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200510220906 (Default Classic Theme, newly created User Profile) on German WIN7 64bit 1. Launch Browser 3. Click 2. ˋ<f1> for Help → Search Help for ""SeaMonkey anpassen→ Click the hitˊ 3. Click link behind ""[Zurück zum Beginn des Abschnitts]"" below ""Die Standardschriftart ändern"" » Expected: Back to beginning of the chapter Actual: Warning Message 😥 4. Click link behind ""[Zurück zum Beginn des Abschnitts]"" below ""Theme ändern"" » Expected: Back to beginning of the chapter Actual: Warning Message 😥 a) Reason is wrong hyperlink syntax like in Bug 1638519 Should be <a href=""**#world_wide_web**"">World Wide Web (WWW)</a> b) Works fine in English language"
1638619,DE mailnews_blogs_and_feeds.xhtml: Typos,RESOLVED,P5,WORKSFORME,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.3beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200510220906 (Default Classic Theme, newly created User Profile) on German WIN7 64bit 1. Launch Browser 3. Click 2. ˋ<f1> for Help → Search Help for ""Erste Schritte mit Blogs & Newsfeeds"" → Click the hitˊ 3. Search page for wrong spellings from list below I found some typos (Always: wrong -> correct): verschiebene -> verschiedene gesammten -> gesamten (2 times) News-Acocunt -> News-Account läd -> lädt standardmässig -> standardmäßig Abonieren -> Abonnieren (several times in the text) möglicherwesen -> möglicherweise Account-übersicht, -> Account-Übersicht, (several times) Account names ""Mozilla News"" -> Account namens ""Mozilla News"" Aktualisierungs-Interval -> Aktualisierungs-Intervall einge -> eine abonieren -> abonnieren Ornder -> Ordner Abonier-Dialogs -> Abonnier-Dialogs umbennnen -> umbenennen Feed-Abonier-Dialog -> Feed-Abonnier-Dialog Feed-Eingeschafts-Dialog -> Feed-Eigenschafts-Dialog Feed-Abonier-Fensters -> Feed-Abonnier-Fensters"
1638622,mailnews_getting_started.xhtml: Typos and wrong hyperlinks,RESOLVED,P5,FIXED,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.3beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200510220906 (Default Classic Theme, newly created User Profile) on German WIN7 64bit 1. Launch Browser 3. Click 2. ˋ<f1> for Help → Search Help for ""Erste Schritte mit SeaMonkey Mail"" → Click the hitˊ 3. Search page for wrong spellings from list below 4. Check listet wrong hyperlinks (4) Wrong Hyperlink In first TOC there is a list item ""Nachrichten signieren & verschlüsseln"" which should lead to a target ""mail_sec_help.xhtml"", which does not exist. IMHO correct target is ""mailnews_security.xhtml"" (3) I found some typos (Always: wrong -> correct): exisistiert -> existiert ersprechen -> entsprechen eingebenen -> eingegebenen detailierte -> detaillierte ausgewࣦhlt -> ausgewählt Informqtionen -> Informationen Sie können weiters der Verzeichnis-Server der Adressbücher für diesen Account -> Sie können außerdem Einstellungen der Verzeichnis-Server der Adressbücher für diesen Account ändern (I'm not sure whether ths explication really is correct, but ""weiters"" definitively is incorrect, replacing with ""außerdem"" defin"
1639101,[De] mailnews_offline.xhtml: Typos,ASSIGNED,P5,,"Steps how to reproduce NOT reproducible REPRODUCIBLE with installation of unofficial (by wg9s) DeSeaMonkey 2.53.3beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200510220906 (Default Classic Theme, newly created User Profile) on German WIN7 64bit 1. Browser → F1 » Help appears 2. Type search string ""Offline arbeiten"" → Click first hit ""Offline arbeiten"" » Related Help appears You will find some misspelled words Weiters → Außerdem des Mail-Fensterst → des Mail-Fensters füür → für ordnerbasierenden → Ordner-bezogenen Wenn Sie wollen das SeaMonkey → Wenn Sie wollen, dass SeaMonkey abonierten → abonnierten estlegen → festlegen BTW: a) I doubt that the help is in accordance with the current UI. In English version I read: ""... lower right corner of the Mail window (to the left of the Cookie icon) to go offline. "" There is no cookie icon ... b) I doubt that this ""(disk_space_settings_blogWindows und Linux)"" contains correct info. For (a),(b) someone with more knowledge should file separate Bugs if necessary"
