Issue id,Summary,Status,Priority,Resolution,Description
13526563,parameter markers not blocked in DDL,Resolved,Major,Fixed,"The parameterized query code does not block DDL statements from referencing parameter markers. E.g. a {code:java} scala> spark.sql(sqlText = ""CREATE VIEW v1 AS SELECT current_timestamp() + :later as stamp, :x * :x AS square"", args = Map(""later"" -> ""INTERVAL'3' HOUR"", ""x"" -> ""15.0"")).show() ++ || ++ ++ {code} It appears we have some protection that fails us when the view is invoked: {code:java} scala> spark.sql(sqlText = ""SELECT * FROM v1"", args = Map(""later"" -> ""INTERVAL'3' HOUR"", ""x"" -> ""15.0"")).show() org.apache.spark.sql.AnalysisException: [UNBOUND_SQL_PARAMETER] Found the unbound parameter: `later`. Please, fix `args` and provide a mapping of the parameter to a SQL literal.; line 1 pos 29 {code} Right now I think affected are: * DEFAULT definition * VIEW definition but any other future standard expression popping up is at risk, such as SQL Functions, or GENERATED COLUMN. CREATE TABLE AS is debatable, since it it executes the query at definition only. For simplicity I propose to block the feature from ANY DDL statement (CREATE, ALTER)."
13526155,A large stage could run indefinitely due to executor lost,Resolved,Major,Fixed,"When a stage is extremely large and Spark runs on spot instances or problematic clusters with frequent worker/executor loss, the stage could run indefinitely due to task rerun caused by the executor loss. This happens, when the external shuffle service is on, and the large stages runs hours to complete, when spark tries to submit a child stage, it will find the parent stage - the large one, has missed some partitions, so the large stage has to rerun. When it completes again, it finds new missing partitions due to the same reason. We should add a attempt limitation for this kind of scenario."
13525296,Upgrade ZooKeeper from 3.6.3 to 3.6.4,In Progress,Major,,"[ZooKeeper 3.6 is EoL since 30th December, 2022|https://zookeeper.apache.org/releases.html] [Release notes|https://zookeeper.apache.org/doc/r3.6.4/releasenotes.html]"
13524547,spark-hadoop-cloud is not provided in the default Spark distribution,Resolved,Major,Not A Problem,"The library spark-hadoop-cloud is absent in the default Spark distribution (as well as its dependencies like hadoop-aws). Therefore the dependency management section described in [Integration with Cloud Infrastructures|https://spark.apache.org/docs/3.3.1/cloud-integration.html#installation] is invalid. Actually the libraries for cloud integration are not provided. A naive workaround would be to add the spark-hadoop-cloud library as a compile-scope dependency. However, this does not work due to Spark classpath hierarchy. Spark system classloader does not see classes loaded by the application classloader. Therefore a proper fix would be to enable the hadoop-cloud build profile by default: -Phadoop-cloud"
13525201,Log4j2 doesn't works with Spark 3.3.0,Resolved,Major,Not A Problem,"Hi All, Was trying to run spark application on the cluster mode using log4j2 and Spark 3.3.0. When I run the below spark-submit command, only one worker (out of 3) starts executing the job. {code:java} // code placeholder spark-submit --master spark://spark-master-svc:7077 \ --conf spark.cores.max=4 \ --conf spark.sql.broadcastTimeout=3600 \ --conf spark.executor.cores=1 \ --jars /opt/spark/work-dir/<main_jar_name>.jar \ --deploy-mode cluster \ --class <class_name> \ --properties-file /opt/spark/conf/spark-defaults.conf \ --conf spark.driver.extraJavaOptions=""-Dcom.amazonaws.sdk.disableCertChecking=true -Dlog4j.configurationFile=file:/opt/spark/work-dir/<log4j2>.properties"" \ --conf spark.executor.extraJavaOptions=""-Dcom.amazonaws.sdk.disableCertChecking=true -Dlog4j.configurationFile=file:/opt/spark/work-dir/<log4j2>.properties"" \ --files ""/opt/spark/work-dir/<log4j2>.properties"" \ /opt/spark/work-dir/<jar_name>.jar /opt/spark/work-dir/application.properties >> /var/log/containers/hourly.log 2>&1 {code} It means, on only one worker, I can see the driver logs and the other workers are idle and there are no app or executors logs created on other workers. Below is the log4j2.properti"
13526378,[MESOS] OMP_NUM_THREADS not set to number of executor cores by default,Resolved,Major,Not A Problem,We could have similar issue to SPARK-42596 (YARN) in Mesos. Could someone verify? Unfortunately I am not able to due to lack of infra.
13524244,refine default column value framework,Resolved,Major,Fixed,
13522384,Local mode should work with IPython,Resolved,Major,Fixed,"{code:java} (spark_dev) ➜ spark git:(master) bin/pyspark --remote ""local[*]"" Python 3.9.15 (main, Nov 24 2022, 08:28:41) Type 'copyright', 'credits' or 'license' for more information IPython 8.9.0 -- An enhanced Interactive Python. Type '?' for help. /Users/ruifeng.zheng/Dev/spark/python/pyspark/shell.py:45: UserWarning: Failed to initialize Spark session. warnings.warn(""Failed to initialize Spark session."") Traceback (most recent call last): File ""/Users/ruifeng.zheng/Dev/spark/python/pyspark/shell.py"", line 40, in <module> spark = SparkSession.builder.getOrCreate() File ""/Users/ruifeng.zheng/Dev/spark/python/pyspark/sql/session.py"", line 429, in getOrCreate from pyspark.sql.connect.session import SparkSession as RemoteSparkSession File ""/Users/ruifeng.zheng/Dev/spark/python/pyspark/sql/connect/__init__.py"", line 21, in <module> from pyspark.sql.connect.dataframe import DataFrame # noqa: F401 File ""/Users/ruifeng.zheng/Dev/spark/python/pyspark/sql/connect/dataframe.py"", line 35, in <module> import pandas File ""/Users/ruifeng.zheng/Dev/spark/python/pyspark/pandas/__init__.py"", line 29, in <module> from pyspark.pandas.missing.general_functions import MissingPandasLikeGeneralFunction"
13526257,Document SS guide doc for introducing watermark propagation among operators,Resolved,Major,Fixed,"Once SPARK-42376 has merged, we would want to also provide the example of using stream-stream time interval join followed by streaming aggregation. Just adding the feature without proper document may lead to the case no one even knows this is supported."
13523190,Cannot resolve orderby attributes in DISTINCT,Resolved,Major,Won't Fix,"query: {code:java} CREATE TABLE students (name VARCHAR(64), address VARCHAR(64)) USING PARQUET PARTITIONED BY (student_id INT); SELECT DISTINCT trim(name) AS new_name FROM students order by name desc; {code} error: {code:java} spark-sql> SELECT DISTINCT trim(name) AS new_name FROM students order by name desc; Error in query: Column 'name' does not exist. Did you mean one of the following? [new_name]; line 1 pos 62; 'Sort ['name DESC NULLS LAST], true +- Distinct +- Project trim(name#1, None) AS new_name#0 +- SubqueryAlias spark_catalog.default.students +- Relation default.studentsname#1,address#2,student_id#3 parquet {code}"
13525629,Add documentation for Protobuf connector,Resolved,Major,Duplicate,"Similar to [https://spark.apache.org/docs/latest/sql-data-sources-avro.html,] we should add documentation for Protobuf connector"
13526375,Improvements to built in Protobuf functions,Open,Major,,
13526102,Implement DataFrameNaFunctions,Resolved,Major,Fixed,Implement DataFrameNaFunctions for connect and hook it up to Dataset.
13523513,Introduce watermark propagation among operators,Resolved,Major,Fixed,"With introduction of SPARK-40925, we enabled workloads containing multiple stateful operators in a single streaming query. The JIRA ticket clearly described out-of-scope, ""Here we propose fixing the late record filtering in stateful operators to allow chaining of stateful operators {*}which do not produce delayed records (like time-interval join or potentially flatMapGroupsWithState){*}"". We identified production use case for stream-stream time-interval join followed by stateful operator (e.g. window aggregation), and propose to address such use case via this ticket. The design will be described in the PR, but the sketched idea is introducing simulation of watermark propagation among operators. As of now, Spark considers all stateful operators to have same input watermark and output watermark, which introduced the limitation. With this ticket, we construct the logic to simulate watermark propagation so that each operator can have its own (input watermark, output watermark). Operators introducing delayed records will produce delayed output watermark, and downstream operator can take the delay into account as input watermark will be adjusted."
13525197,Make a serializable jobTrackerId instead of a non-serializable JobID in FileWriterFactory,Resolved,Major,Fixed,"https://issues.apache.org/jira/browse/SPARK-41448 make consistent MR job IDs in FileBatchWriter and FileFormatWriter, but it breaks a serializable issue, JobId is non-serializable"
13526171,Add JDBC to DataFrameWriter,In Progress,Major,,
13526101,Implement DataFrameStatFunctions,Resolved,Major,Fixed,"Implement DataFrameStatFunctions for connect, and hook it up to Dataset."
13526106,UnresolvedLambdaVariables in python do not need unique names,In Progress,Major,,"UnresolvedLambdaVariables do not need unique names in python. We already did this for the scala client, and it is good to have parity between the two implementations."
13526098,Add JDBC to DataFrameReader,Resolved,Major,Fixed,
13526099,Dataset.colregex should link a plan_id when it only matches a single column.,Resolved,Major,Fixed,When colregex returns a single column it should link the plans plan_id. For reference here is the non-connect Dataset code that does this: [https://github.com/apache/spark/blob/master/sql/core/src/main/scala/org/apache/spark/sql/Dataset.scala#L1512] This also needs to be fixed for the Python client.
13526107,Implement SparkSession.newSession,Resolved,Major,Duplicate,"Implement SparkSession.newSession for Connect. {code:java} /** * Start a new session with isolated SQL configurations, temporary tables, registered * functions are isolated, but sharing the underlying `SparkContext` and cached data. * * @note Other than the `SparkContext`, all shared state is initialized lazily. * This method will force the initialization of the shared state to ensure that parent * and child sessions are set up with the same shared state. If the underlying catalog * implementation is Hive, this will initialize the metastore, which may take some time. * * @since 2.0.0 */ def newSession(): SparkSession {code}"
13525090,Spark Connect Scala Client: GroupBy and Aggregation,Resolved,Major,Fixed,
13526382,Add tests for grouping() and grouping_id() functions,Resolved,Major,Fixed,
13525148,An explicit cast will be needed when INSERT OVERWRITE SELECT UNION ALL,Resolved,Major,Fixed,"*when 'union all' and one select statement use* *Literal as column value , the other* *select statement has computed expression at the same column , then the whole statement will compile failed. A explicit cast will be needed.* for example: {color:#4c9aff}explain{color} {color:#4c9aff}*INSERT* OVERWRITE *TABLE* test.spark33_decimal_orc{color} {color:#4c9aff}*select* *null* *as* amt1, {*}cast{*}('256.99' *as* {*}decimal{*}(20,8)) *as* amt2{color} {color:#4c9aff}*union* *all*{color} {color:#4c9aff}*select* {*}cast{*}('200.99' *as* {*}decimal{*}(20,8)){*}/{*}100 *as* amt1,{*}cast{*}('256.99' *as* {*}decimal{*}(20,8)) *as* amt2;{color} *will got error :* org.apache.spark.{*}sql{*}.catalyst.expressions.Literal cannot be *cast* *to* org.apache.spark.{*}sql{*}.catalyst.expressions.AnsiCast The SQL will need to change to : {color:#4c9aff}explain{color} {color:#4c9aff}*INSERT* OVERWRITE *TABLE* test.spark33_decimal_orc{color} {color:#4c9aff}*select* *null* *as* amt1,{*}cast{*}('256.99' *as* {*}decimal{*}(20,8)) *as* amt2{color} {color:#4c9aff}*union* *all*{color} {color:#4c9aff}*select* {color:#de350b}{*}cast{*}({color}{*}cast{*}('200.99' *as* {*}decimal{*}(20,8)){*}/{*}100 *as* {*}decimal{"
13526447,Refactor the AnalyzePlan RPC and add `session.version`,Resolved,Major,Fixed,
13526302,Make `CompatibilitySuite` as a tool like `dev/mima`,Resolved,Major,Fixed,"Using maven to test `CompatibilitySuite` requires some pre-work(need maven build sql & connect-client-jvm module before test), so when we run `mvn package test`, there will be following errors: {code:java} CompatibilitySuite: - compatibility MiMa tests *** FAILED *** java.lang.AssertionError: assertion failed: Failed to find the jar inside folder: /home/bjorn/spark-3.4.0/connector/connect/client/jvm/target at scala.Predef$.assert(Predef.scala:223) at org.apache.spark.sql.connect.client.util.IntegrationTestUtils$.findJar(IntegrationTestUtils.scala:67) at org.apache.spark.sql.connect.client.CompatibilitySuite.clientJar$lzycompute(CompatibilitySuite.scala:57) at org.apache.spark.sql.connect.client.CompatibilitySuite.clientJar(CompatibilitySuite.scala:53) at org.apache.spark.sql.connect.client.CompatibilitySuite.$anonfun$new$1(CompatibilitySuite.scala:69) at org.scalatest.OutcomeOf.outcomeOf(OutcomeOf.scala:85) at org.scalatest.OutcomeOf.outcomeOf$(OutcomeOf.scala:83) at org.scalatest.OutcomeOf$.outcomeOf(OutcomeOf.scala:104) at org.scalatest.Transformer.apply(Transformer.scala:22) at org.scalatest.Transformer.apply(Transformer.scala:20) ... - compatibility API tests: Dataset *** FAILE"
13526036,"NonReserved keyword ""interval"" can't be column name",Resolved,Major,Fixed,"INTERVAL is a Non-Reserved keyword in spark. ""Non-Reserved keywords"" have a special meaning in particular contexts and can be used as identifiers in other contexts. So by design, interval can be used as a column name. {code:java} scala> spark.sql(""select interval from mytable"") org.apache.spark.sql.catalyst.parser.ParseException: at least one time unit should be given for interval literal(line 1, pos 7)== SQL == select interval from mytable -------^^^ at org.apache.spark.sql.errors.QueryParsingErrors$.invalidIntervalLiteralError(QueryParsingErrors.scala:196) at org.apache.spark.sql.catalyst.parser.AstBuilder.$anonfun$parseIntervalLiteral$1(AstBuilder.scala:2481) at org.apache.spark.sql.catalyst.parser.ParserUtils$.withOrigin(ParserUtils.scala:133) at org.apache.spark.sql.catalyst.parser.AstBuilder.parseIntervalLiteral(AstBuilder.scala:2466) at org.apache.spark.sql.catalyst.parser.AstBuilder.$anonfun$visitInterval$1(AstBuilder.scala:2432) at org.apache.spark.sql.catalyst.parser.ParserUtils$.withOrigin(ParserUtils.scala:133) at org.apache.spark.sql.catalyst.parser.AstBuilder.visitInterval(AstBuilder.scala:2431) at org.apache.spark.sql.catalyst.parser.AstBuilder.visitInterval(AstBuild"
13526546,StackOverflowError reading json that does not conform to schema,Resolved,Major,Fixed,Databricks runtime 12.1 uses a pre-release version of spark 3.4.x we encountered the following problem !https://user-images.githubusercontent.com/133639/221866500-99f187a0-8db3-42a7-85ca-b027fdec160d.png!
13525401,Support for Runtime SQL configuration,Resolved,Major,Duplicate,
13525350,"Spark SQL, DataFrames and Datasets Guide - make Python the first code example tab",Resolved,Major,Fixed,Python is the easiest approachable and most popular language so it should be the primary language in examples etc.
13526423,PythonRunner should set OMP_NUM_THREADS to task cpus instead of executor cores by default,Resolved,Major,Fixed,"Follow up from [https://github.com/apache/spark/pull/40199#discussion_r1119453996] If OMP_NUM_THREADS is not set explicitly, we should set it to `spark.task.cpus` instead of `spark.executor.cores` as described in [PR #38699|https://github.com/apache/spark/pull/38699]."
13524927,createDataFrame should support DDL string as schema,Resolved,Major,Fixed,"{code:python} File ""/.../python/pyspark/sql/connect/readwriter.py"", line 393, in pyspark.sql.connect.readwriter.DataFrameWriter.option Failed example: with tempfile.TemporaryDirectory() as d: # Write a DataFrame into a CSV file with 'nullValue' option set to 'Hyukjin Kwon'. df = spark.createDataFrame([(100, None)], ""age INT, name STRING"") df.write.option(""nullValue"", ""Hyukjin Kwon"").mode(""overwrite"").format(""csv"").save(d) # Read the CSV file as a DataFrame. spark.read.schema(df.schema).format('csv').load(d).show() Exception raised: Traceback (most recent call last): File ""/.../lib/python3.9/doctest.py"", line 1334, in __run exec(compile(example.source, filename, ""single"", File ""<doctest pyspark.sql.connect.readwriter.DataFrameWriter.option[2]>"", line 3, in <module> df = spark.createDataFrame([(100, None)], ""age INT, name STRING"") File ""/.../python/pyspark/sql/connect/session.py"", line 312, in createDataFrame raise ValueError( ValueError: Some of types cannot be determined after inferring, a StructType Schema is required in this case {code}"
13524371,Support Scala 2.12/2.13 tests in connect module,Resolved,Major,Fixed,"{code} $ build/sbt -Dscala.version=2.13.8 -Pscala-2.13 -Phadoop-3 assembly/package ""connect/test"" {code}"
13525949,Specify protocol for UDF artifact transfer in JVM/Scala client,Resolved,Major,Fixed,"An ""artifact"" is any file that may be used during the execution of a UDF. In the decoupled client-server architecture of Spark Connect, a remote client may use a local JAR or a new class in their UDF that may not be present on the server. To handle these cases of missing ""artifacts"", a protocol for artifact transfer is needed to move the required artifacts from the client side over to the server side."
13526188,Add SparkSession implicits,Resolved,Major,Fixed,
13525669,Collapse two adjacent windows with semantically-same partition/order,Resolved,Major,Fixed,"Extend the CollapseWindow rule to collapse Window nodes with semantically-same partition/order but the qualifiers are different. {code:java} select a, b, c, row_number() over (partition by a order by b) as d from ( select a, b, rank() over (partition by a order by b) as c from t1) t2 == Optimized Logical Plan == before Window [row_number() windowspecdefinition(a#11, b#12 ASC NULLS FIRST, specifiedwindowframe(RowFrame, unboundedpreceding$(), currentrow$())) AS d#26], [a#11], [b#12 ASC NULLS FIRST] +- Window [rank(b#12) windowspecdefinition(a#11, b#12 ASC NULLS FIRST, specifiedwindowframe(RowFrame, unboundedpreceding$(), currentrow$())) AS c#25], [a#11], [b#12 ASC NULLS FIRST] +- InMemoryRelation [a#11, b#12], StorageLevel(disk, memory, deserialized, 1 replicas) +- *(1) Project [_1#6 AS a#11, _2#7 AS b#12] +- *(1) SerializeFromObject [knownnotnull(assertnotnull(input[0, scala.Tuple2, true]))._1 AS _1#6, knownnotnull(assertnotnull(input[0, scala.Tuple2, true]))._2 AS _2#7] +- *(1) MapElements org.apache.spark.sql.DataFrameSuite$$Lambda$1517/1628848368@3a479fda, obj#5: scala.Tuple2 +- *(1) DeserializeToObject staticinvoke(class java.lang.Long, ObjectType(class java.lang.Long), valueOf,"
13526417,Insert char/varchar length checks for inner fields during resolution,Resolved,Major,Fixed,"In SPARK-36498, we added support for reordering inner fields in structs during resolution. Unfortunately, we don't add any length validation for nested char/varchar columns in that path."
13526574,Reorganize imports in test_functions,Resolved,Major,Fixed,
13526428,Make all constructors private[sql],Resolved,Major,Fixed,
13526379,Use full column names for inner fields in resolution errors,Resolved,Major,Fixed,"If there are multiple inner columns with the same name, resolution errors may be confusing as we only use field names, not full column names."
13525985,Add ReferenceAllColumns to skip rewriting attributes,Resolved,Major,Fixed,
13526204,Remove outer join if all aggregate functions are distinct,Resolved,Major,Fixed,To support more cases: https://github.com/pingcap/tidb/blob/master/planner/core/rule_join_elimination.go#L159
13526383,Add implicit encoders to SQLImplicits,Resolved,Major,Fixed,
13526326,Provide more details in TaskEndReason s for tasks killed by TaskScheduler.cancelTasks,Resolved,Major,Fixed,"Currently tasks killed by `TaskScheduler.cancelTasks` will have a `TaskEndReason` ""TaskKilled (Stage cancelled)"". We should do better at differentiating reasons for stage cancellations (e.g. user-initiated or caused by task failures in the stage)."
13524334,[PROTOBUF] Recursive field handling is incompatible with delta,Resolved,Major,Fixed,"Protobuf deserializer (`from_protobuf()` function()) optionally supports recursive fields by limiting the depth to certain level. See example below. It assigns a 'NullType' for such a field when allowed depth is reached. It causes a few issues. E.g. a repeated field as in the following example results in a Array field with 'NullType'. Delta does not support null type in a complex type. Actually `Array[NullType]` is not really useful anyway. How about this fix: Drop the recursive field when the limit reached rather than using a NullType. The example below makes it clear: Consider a recursive Protobuf: {code:python} message TreeNode { string value = 1; repeated TreeNode children = 2; } {code} Allow depth of 2: {code:python} df.select( 'proto', messageName = 'TreeNode', options = { ... ""recursive.fields.max.depth"" : ""2"" } ).printSchema() {code} Schema looks like this: {noformat} root |– from_protobuf(proto): struct (nullable = true)| | |– value: string (nullable = true)| | |– children: array (nullable = false)| | | |– element: struct (containsNull = false)| | | | |– value: string (nullable = true)| | | | |– children: array (nullable = false)| | | | | |– element: struct (containsNull ="
13526419,Enable more parity tests related to functions,Resolved,Major,Fixed,
13523407,DataFrame.drop should handle duplicated columns properly,Resolved,Major,Fixed,"{code:java} >>> df.join(df2, df.name == df2.name, 'inner').show() +---+----+------+----+ |age|name|height|name| +---+----+------+----+ | 16| Bob| 85| Bob| | 14| Tom| 80| Tom| +---+----+------+----+ >>> df.join(df2, df.name == df2.name, 'inner').drop('name').show() +---+------+ |age|height| +---+------+ | 16| 85| | 14| 80| +---+------+ {code}"
13526138,Logic error for StateStore.validateStateRowFormat,Resolved,Major,Fixed,SPARK-42484 Changed the logic of whether to check state store format in StateStore.validateStateRowFormat. Revert it and add unit test to make sure this won't happen again
13526279,[YARN] OMP_NUM_THREADS not set to number of executor cores by default,Resolved,Major,Fixed,"Run this PySpark script with `spark.executor.cores=1` {code:python} import os from pyspark.sql import SparkSession from pyspark.sql.functions import udf spark = SparkSession.builder.getOrCreate() var_name = 'OMP_NUM_THREADS' def get_env_var(): return os.getenv(var_name) udf_get_env_var = udf(get_env_var) spark.range(1).toDF(""id"").withColumn(f""env_{var_name}"", udf_get_env_var()).show(truncate=False) {code} Output with release `3.3.2`: {noformat} +---+-----------------------+ |id |env_OMP_NUM_THREADS | +---+-----------------------+ |0 |null | +---+-----------------------+ {noformat} Output with release `3.3.0`: {noformat} +---+-----------------------+ |id |env_OMP_NUM_THREADS | +---+-----------------------+ |0 |1 | +---+-----------------------+ {noformat}"
13526309,currentDatabase Shall use NamespaceHelper instead of MultipartIdentifierHelper,Resolved,Major,Fixed,
13525947,Support Pivot without providing pivot column values,Resolved,Major,Fixed,
13525553,Implement `DataFrame.mapInPandas`,Resolved,Major,Fixed,Implement `DataFrame.mapInPandas`
13523009,Add error class INVALID_TEMP_OBJ_REFERENCE,Resolved,Major,Resolved,Add the new error class INVALID_TEMP_OBJ_REFERENCE and move the following error classes to use the new one: * _LEGACY_ERROR_TEMP_1283 * _LEGACY_ERROR_TEMP_1284
13526365,Implement TypedColumn,Resolved,Major,Fixed,Implement TypesColumn for the Scala Client
13526186,Add initial typed Dataset APIs,Resolved,Major,Fixed,
13526228,Implement RuntimeConf,Resolved,Major,Fixed,Implement RuntimeConf for the Scala Client
13525720,Optimize PercentileHeap,Resolved,Major,Fixed,It is not fast enough when used inside the scheduler for estimations which slows down scheduling rate and as a result query execution time.
13526292,Refactor TPCH schema to separate file similar to TPCDS for code reuse,In Progress,Major,,
13525266,Better logging for UnsafeRowUtils,Resolved,Major,Fixed,"Current `UnsafeRowUtils.validateStructuralIntegrity` only returns a boolean, making it hard to track exactly where the problem is."
13526266,spark can not read lastest view sql when run `create or replace view` by hive,Resolved,Major,Not A Bug,"1. Spark would save view schema as tabel param. 2. Spark will make tabel param as output schema when select the view . 3. Hive will not update tabel param when runing `create or replace view` to update the view. !image-2023-02-27-13-31-20-420.png! So when hive and spark are mixed and update the view, spark may ignore some col. To reproduce this issue: 1. running in spark ``` create table test_spark (id string); create view test_spark_view as select id from test_spark; ``` 2. running in hive ``` create or replace view test_spark_view as select id , ""test"" as new_id from test_spark; ``` 3. We can see spark will ignore `test_spark_view#new_id` when select test_spark_view using spark. But hive can read it. I'm not sure if this is a feature of spark."
13526127,Throw unsupported exceptions for non-supported API,Resolved,Major,Fixed,
13526241,Exclude `RelationalGroupedDataset.apply` from CompatibilitySuite,Resolved,Major,Cannot Reproduce,
13525908,`functions#lit` support more types,Resolved,Major,Fixed,
13526243,Introduce Decimal128 as the physical type for DecimalType,Open,Major,,
13526235,collapse two adjacent windows with the equivalent partition/order expression,In Progress,Major,,"Extend the CollapseWindow rule to collapse Window nodes with the equivalent partition/order expressions {code:java} Seq((1, 1), (2, 2)).toDF(""a"", ""b"") .withColumn(""max_b"", expr(""max(b) OVER (PARTITION BY abs(a))"")) .withColumn(""min_b"", expr(""min(b) OVER (PARTITION BY abs(a))"")) == Optimized Logical Plan == before Project [a#7, b#8, max_b#11, min_b#17] +- Window [min(b#8) windowspecdefinition(_w0#19, specifiedwindowframe(RowFrame, unboundedpreceding$(), unboundedfollowing$())) AS min_b#17], [_w0#19] +- Project [a#7, b#8, max_b#11, abs(a#7) AS _w0#19] +- Window [max(b#8) windowspecdefinition(_w0#13, specifiedwindowframe(RowFrame, unboundedpreceding$(), unboundedfollowing$())) AS max_b#11], [_w0#13] +- Project [_1#2 AS a#7, _2#3 AS b#8, abs(_1#2) AS _w0#13] +- LocalRelation [_1#2, _2#3] after Project [a#7, b#8, max_b#11, min_b#17] +- Window [max(b#8) windowspecdefinition(_w0#13, specifiedwindowframe(RowFrame, unboundedpreceding$(), unboundedfollowing$())) AS max_b#11, min(b#8) windowspecdefinition(_w0#13, specifiedwindowframe(RowFrame, unboundedpreceding$(), unboundedfollowing$())) AS min_b#17], [_w0#13] +- Project [_1#2 AS a#7, _2#3 AS b#8, abs(_1#2) AS _w0#13] +- LocalRelation [_1#2"
13526103,Implement ColumnName,Resolved,Major,Fixed,Implement ColumnName class for connect.
13526109,Implement Dataset.version and Dataset.time,Resolved,Major,Fixed,"Implement Dataset.version and Dataset.time {code:java} /** * The version of Spark on which this application is running. * * @since 2.0.0 */ def version: String = SPARK_VERSION /** * Executes some code block and prints to stdout the time taken to execute the block. This is * available in Scala only and is used primarily for interactive testing and debugging. * * @since 2.1.0 */ def time[T](f: => T): T = { val start = System.nanoTime() val ret = f val end = System.nanoTime() // scalastyle:off println println(s""Time taken: ${NANOSECONDS.toMillis(end - start)} ms"") // scalastyle:on println ret } {code}"
13526140,DataFrame.toPandas should handle duplicated column names,Resolved,Major,Fixed,"{code:python} spark.sql(""select 1 v, 1 v"").toPandas() {code} should work."
13526189,Persisted RDD blocks can be inconsistent if the RDD computation is indeterminate,Open,Major,,"When a rdd includes indeterminate operations, the rdd results can be different each time we recompute it. And when we cache such a rdd, we may have multiple rdd block replicas having different data. Here is an example: 1. Task A generated the rdd block rdd_1_1 on executor E1; 2. Task B on executor E2 tried to fetch remote rdd_1_1 from E1 but failed, then it will compute and cache another block on E2; If the results on E1 and E2 are differnet, we'll have 2 blocks for the same rdd partition with different data. The behavior will be unexpcted for such cases."
13526143,Add 2nd groupBy method to Dataset,Resolved,Major,Fixed,"Dataset is missing a groupBy method: {code:java} /** * Groups the Dataset using the specified columns, so that we can run aggregation on them. * See [[RelationalGroupedDataset]] for all the available aggregate functions. * * This is a variant of groupBy that can only group by existing columns using column names * (i.e. cannot construct expressions). * * {{{ * // Compute the average for all numeric columns grouped by department. * ds.groupBy(""department"").avg() * * // Compute the max age and average salary, grouped by department and gender. * ds.groupBy($""department"", $""gender"").agg(Map( * ""salary"" -> ""avg"", * ""age"" -> ""max"" * )) * }}} * @group untypedrel * @since 3.4.0 */ @scala.annotation.varargs def groupBy(col1: String, cols: String*): RelationalGroupedDataset {code}"
13526139,Enable binary compatibility tests for SparkSession/Dataset/Column/functions,Resolved,Major,Fixed,
13526133,Fix DataFrameReader to use the default source,Resolved,Major,Fixed,{code:python} spark.read.load(path) {code} should work without specifying the format.
13526104,Add TempView APIs to Dataset,Resolved,Major,Fixed,"Add all temp view APIs to connect's Dataset. {code:java} /** * Registers this Dataset as a temporary table using the given name. The lifetime of this * temporary table is tied to the [[SparkSession]] that was used to create this Dataset. * * @group basic * @since 1.6.0 */ @deprecated(""Use createOrReplaceTempView(viewName) instead."", ""2.0.0"") def registerTempTable(tableName: String): Unit /** * Creates a local temporary view using the given name. The lifetime of this * temporary view is tied to the [[SparkSession]] that was used to create this Dataset. * * Local temporary view is session-scoped. Its lifetime is the lifetime of the session that * created it, i.e. it will be automatically dropped when the session terminates. It's not * tied to any databases, i.e. we can't use `db1.view1` to reference a local temporary view. * * @throws AnalysisException if the view name is invalid or already exists * * @group basic * @since 2.0.0 */ @throws[AnalysisException] def createTempView(viewName: String): Unit /** * Creates a local temporary view using the given name. The lifetime of this * temporary view is tied to the [[SparkSession]] that was used to create this Dataset. * * @group basic * "
13526119,Track state store provider load time and log warning if it exceeds a threshold,Resolved,Major,Fixed,"Track state store provider load time and log warning if it exceeds a threshold In some cases, we see that the filesystem initialization might take time for the first time that we create the provider and initialize it. This change will log the time taken if it exceeds a certain threshold"
13525946,Support Pivot with provided pivot column values,Resolved,Major,Fixed,
13526126,SparkConnectStreamHandler should manage configs properly while creating plans.,Resolved,Major,Fixed,"Some components for planning need to check configs in {{SQLConf.get}} while building the plan, but currently it's unavailable."
13522606,Fix internal error for valid CASE WHEN expression with CAST when inserting into a table,Resolved,Major,Fixed,"``` spark-sql> create or replace table es570639t1 as select x FROM values (1), (2), (3) as tab(x); spark-sql> create or replace table es570639t2 (x Decimal(9, 0)); spark-sql> insert into es570639t2 select 0 - (case when x = 1 then 1 else x end) from es570639t1 where x = 1; ``` hits the following internal error org.apache.spark.SparkException: [INTERNAL_ERROR] Child is not Cast or ExpressionProxy of Cast Stack trace: org.apache.spark.SparkException: [INTERNAL_ERROR] Child is not Cast or ExpressionProxy of Cast at org.apache.spark.SparkException$.internalError(SparkException.scala:78) at org.apache.spark.SparkException$.internalError(SparkException.scala:82) at org.apache.spark.sql.catalyst.expressions.CheckOverflowInTableInsert.checkChild(Cast.scala:2693) at org.apache.spark.sql.catalyst.expressions.CheckOverflowInTableInsert.withNewChildInternal(Cast.scala:2697) at org.apache.spark.sql.catalyst.expressions.CheckOverflowInTableInsert.withNewChildInternal(Cast.scala:2683) at org.apache.spark.sql.catalyst.trees.UnaryLike.$anonfun$mapChildren$5(TreeNode.scala:1315) at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(TreeNode.scala:106) at org.apache.spark.sql.catalyst.tree"
13525800,SSL support for Scala Client,Resolved,Major,Fixed,Add the basic encryption support for scala client.
13525804,Fix DB2 Limit clause,Resolved,Major,Fixed,
13525520,WindowGroupLimitExec supports codegen,In Progress,Major,,
