Issue id,Summary,Status,Priority,Resolution,Description
13309944,Mutating sstable component may race with entire-sstable-streaming(ZCS) causing checksum validation failure,Resolved,Normal,Fixed,"Flaky dtest: [test_dead_sync_initiator - repair_tests.repair_test.TestRepair|https://ci-cassandra.apache.org/view/all/job/Cassandra-devbranch-dtest/143/testReport/junit/dtest.repair_tests.repair_test/TestRepair/test_dead_sync_initiator/] {code:java|title=stacktrace} Unexpected error found in node logs (see stdout for full details). Errors: [ERROR [Stream-Deserializer-127.0.0.1:7000-570871f3] 2020-06-03 04:05:19,081 CassandraEntireSSTableStreamReader.java:145 - [Stream 6f1c3360-a54f-11ea-a808-2f23710fdc90] Error while reading sstable from stream for table = keyspace1.standard1 org.apache.cassandra.io.sstable.CorruptSSTableException: Corrupted: /home/cassandra/cassandra/cassandra-dtest/tmp/dtest-te4ty0r9/test/node3/data0/keyspace1/standard1-5f5ab140a54f11eaa8082f23710fdc90/na-2-big-Statistics.db at org.apache.cassandra.io.sstable.metadata.MetadataSerializer.maybeValidateChecksum(MetadataSerializer.java:219) at org.apache.cassandra.io.sstable.metadata.MetadataSerializer.deserialize(MetadataSerializer.java:198) at org.apache.cassandra.io.sstable.metadata.MetadataSerializer.deserialize(MetadataSerializer.java:129) at org.apache.cassandra.io.sstable.metadata.MetadataSerializer.mutate(Met"
13301869,"Configuration to disallow queries with ""allow filtering""",Open,Normal,,"Problem: We have inexperienced developers not following guidelines or best pratices who do queries with ""allow filtering"" which have negative impact on performance on other queries and developers. It would be beneficial to have a (server side) configuration to disallow these queries altogether."
13310550,Update Netty version to 4.1.50 because there are security issues in 4.1.37,Resolved,Normal,Fixed,Please see attached HTML report from OWASP dependency check.
13300185,Provide ability to configure IAuditLogger,Resolved,Normal,Fixed,"Currently there is a parameterless constructor expected for IAuditLogger instances. There is not any way how to ""inject"" configuration properties from cassandra.yaml into these concrete classes. This would be very handy for custom IAuditLogger implementations. PR: [https://github.com/apache/cassandra/pull/555] [|https://github.com/smiklosovic/cassandra/tree/CASSANDRA-15748]"
13308692,Fix flaky org.apache.cassandra.schema.SchemaTest.testTransKsMigration-cdc,Resolved,Normal,Fixed,Failing for the past [28 builds|https://ci-cassandra.apache.org/job/Cassandra-trunk/153/testReport/org.apache.cassandra.schema/SchemaTest/testTransKsMigration_cdc/] java.lang.NullPointerException at org.apache.cassandra.db.commitlog.CommitLogSegmentManagerCDC$CDCSizeTracker.shutdown(CommitLogSegmentManagerCDC.java:312) at org.apache.cassandra.db.commitlog.CommitLogSegmentManagerCDC.shutdown(CommitLogSegmentManagerCDC.java:89) at org.apache.cassandra.db.commitlog.AbstractCommitLogSegmentManager.stopUnsafe(AbstractCommitLogSegmentManager.java:413) at org.apache.cassandra.db.commitlog.CommitLog.stopUnsafe(CommitLog.java:467) at org.apache.cassandra.SchemaLoader.cleanupAndLeaveDirs(SchemaLoader.java:785) at org.apache.cassandra.schema.SchemaTest.testTransKsMigration(SchemaTest.java:46)
13312393,pushed_notifications_test.TestPushedNotifications.test_restart_node_localhost failure,Resolved,Normal,Fixed,pushed_notifications_test.TestPushedNotifications.test_restart_node_localhost has been failing for a [while|https://ci-cassandra.apache.org/job/Cassandra-trunk/176/testReport/dtest.pushed_notifications_test/TestPushedNotifications/test_restart_node_localhost/history/] and fails locally
13312951,JAVA 11: test_short_read - consistency_test.TestConsistency,Resolved,Normal,Fixed,JAVA 11: test_short_read - consistency_test.TestConsistency Failing locally and in CircleCI: https://app.circleci.com/pipelines/github/ekaterinadimitrova2/cassandra/222/workflows/11202c7e-6c94-4d4e-bbbf-9e2fa9791ad0/jobs/1337
13301839,Add test to cover metrics related to the BufferPool,Resolved,Normal,Fixed,At this time there do not appear to be unit tests to validate {{BufferPoolMetrics}}.
13313236,Close channel and reduce buffer allocation during entire sstable streaming with SSL,Resolved,Normal,Fixed,"CASSANDRA-15740 added the ability to stream entire sstable by loading on-disk file into user-space off-heap buffer when SSL is enabled, because netty doesn't support zero-copy with SSL. But there are two issues: # file channel is not closed. # 1mb batch size is used. 1mb exceeds buffer pool's max allocation size, thus it's all allocated outside the pool and will cause large amount of allocations. [Patch|https://github.com/apache/cassandra/pull/651]: # close file channel when the last batch is loaded into off-heap bytebuffer. I don't think we need to wait until buffer is flushed by netty. # reduce the batch to 64kb which is more buffer pool friendly when streaming entire sstable with SSL."
13309382,Handle errors in StreamSession#prepare,Resolved,Normal,Fixed,Since CASSANDRA-12229 we don't handle errors in {{StreamSession#prepare}} - this makes a stream initiator hang forever if an error is thrown.
13303196,test_speculative_data_request - read_repair_test.TestSpeculativeReadRepair,Resolved,Normal,Fixed,Failing on the latest trunk here: https://app.circleci.com/pipelines/github/ekaterinadimitrova2/cassandra/127/workflows/dfba669d-4a5c-4553-b6a2-85647d0d8d2b/jobs/668/tests Failing once in 30 times as per Jenkins: https://jenkins-cm4.apache.org/job/Cassandra-trunk-dtest/69/testReport/dtest.read_repair_test/TestSpeculativeReadRepair/test_speculative_data_request/
13310386,Flaky dtest hintedhandoff_test.py::TestHintedHandoffConfig::test_hintedhandoff_setmaxwindow,Resolved,Normal,Fixed,"I've seen this fail a couple of times under JDK11, when it doesn't appear to be related to the changes under test."
13309389,@since missing/wrong for upgrade_internal_auth_test.TestAuthUpgrade.test_upgrade_to_22/33,Resolved,Normal,Fixed,@since missing/wrong for upgrade_internal_auth_test.TestAuthUpgrade.test_upgrade_to_22/33
13309409,Mark test_populate_mv_after_insert_wide_rows as flaky,Resolved,Normal,Fixed,See CASSANDRA-15845. This test can still fail in a flaky way so we better mark it as such to avoid confusion and dup investigation efforts on failing tests
13309679,TestRepairDataSystemTable test_repair_parent_table and test_repair_table fail,Resolved,Normal,Fixed,They fail [consistently|https://ci-cassandra.apache.org/job/Cassandra-trunk/159/testReport/] and locally as well
13296174,NPE in ConnectionBurnTest,Resolved,Normal,Fixed,https://ci-cassandra.apache.org/job/Cassandra-trunk-test-burn/30/testReport/org.apache.cassandra.net/ConnectionBurnTest/test/ {noformat} java.lang.NullPointerException at org.apache.cassandra.db.commitlog.AbstractCommitLogSegmentManager.getCurrentPosition(AbstractCommitLogSegmentManager.java:515) at org.apache.cassandra.db.commitlog.CommitLog.getCurrentPosition(CommitLog.java:223) at org.apache.cassandra.db.ColumnFamilyStore.<init>(ColumnFamilyStore.java:403) at org.apache.cassandra.db.ColumnFamilyStore.createColumnFamilyStore(ColumnFamilyStore.java:602) at org.apache.cassandra.db.ColumnFamilyStore.createColumnFamilyStore(ColumnFamilyStore.java:576) at org.apache.cassandra.db.ColumnFamilyStore.createColumnFamilyStore(ColumnFamilyStore.java:567) at org.apache.cassandra.db.Keyspace.initCf(Keyspace.java:445) at org.apache.cassandra.db.Keyspace.<init>(Keyspace.java:340) at org.apache.cassandra.db.Keyspace.open(Keyspace.java:138) at org.apache.cassandra.db.Keyspace.open(Keyspace.java:115) at org.apache.cassandra.db.Keyspace.openAndGetStore(Keyspace.java:173) at org.apache.cassandra.index.IndexRegistry.obtain(IndexRegistry.java:251) at org.apache.cassandra.cql3.restrictions.StatementRest
13297708,Support in cassandra-in-jvm-dtest-api for replacing logback with alternate logger,Resolved,Normal,Fixed,"Not all forks use logback, and there is an (prematurely) closed ticket indicating that it would be valuable CASSANDRA-13212. Add support for making the log file configuration property and log file pathname configurable rather than hard-coding to logback. Also had to add 'org.w3c.dom' to the InstanceClassLoader so that log4j2 could load its configuration, but looks like that can be handled with the changes in CASSANDRA-15713"
13306302,Fix flaky test incrementalSSTableSelection - org.apache.cassandra.db.streaming.CassandraStreamManagerTest,Resolved,Normal,Fixed,Build link: https://app.circleci.com/pipelines/github/dcapwell/cassandra/287/workflows/06baf3db-7094-431f-920d-e8fcd1da9cce/jobs/1398 {code} java.lang.RuntimeException: java.nio.file.NoSuchFileException: /tmp/cassandra/build/test/cassandra/data:2/ks_1589913975959/tbl-051c0a709a0111eab5fb6f52366536f8/na-4-big-Statistics.db at org.apache.cassandra.io.util.ChannelProxy.openChannel(ChannelProxy.java:55) at org.apache.cassandra.io.util.ChannelProxy.<init>(ChannelProxy.java:66) at org.apache.cassandra.io.util.RandomAccessReader.open(RandomAccessReader.java:315) at org.apache.cassandra.io.sstable.metadata.MetadataSerializer.deserialize(MetadataSerializer.java:126) at org.apache.cassandra.io.sstable.metadata.MetadataSerializer.deserialize(MetadataSerializer.java:136) at org.apache.cassandra.io.sstable.format.SSTableReader.reloadSSTableMetadata(SSTableReader.java:2047) at org.apache.cassandra.db.streaming.CassandraStreamManagerTest.mutateRepaired(CassandraStreamManagerTest.java:128) at org.apache.cassandra.db.streaming.CassandraStreamManagerTest.incrementalSSTableSelection(CassandraStreamManagerTest.java:175) Caused by: java.nio.file.NoSuchFileException: /tmp/cassandra/build/test/cassandra/
13301899,python dtest regression caused by CASSANDRA-15637,Resolved,Normal,Fixed,CASSANDRA-15637 deprecated size_estimates in favor of table_estimates to allow for local primary range estimates (needed for MapReduce). This appears to have caused a regression in the python dtest nodetool_test.TestNodetool. test_refresh_size_estimates_clears_invalid_entries (as seen by [Circle CI|https://app.circleci.com/pipelines/github/dcapwell/cassandra/255/workflows/21907001-93ed-4963-9314-6a0ac6ea0f1d/jobs/1246/tests] and [Jenkins|https://ci-cassandra.apache.org/job/Cassandra-trunk-dtest/56/]).
13295774,Missing commas between endpoints in nodetool describering,Resolved,Normal,Fixed,"*Setup* 3-node cluster created with ccm {noformat} cqlsh> create keyspace ks with replication = {'class': 'SimpleStrategy', 'replication_factor': 2}; {noformat} *trunk*: {noformat} $ bin/nodetool describering ks --port 7100 Schema Version:295e8142-fc9f-3f76-b6db-24430ff572e5 TokenRange: TokenRange(start_token:-9223372036854775808, end_token:-3074457345618258603endpoints:[127.0.0.2, 127.0.0.3]rpc_endpoints:[127.0.0.2, 127.0.0.3]endpoint_details:[EndpointDetails(host:127.0.0.2, datacenter:d atacenter1, rack:rack1), EndpointDetails(host:127.0.0.3, datacenter:datacenter1, rack:rack1)]) TokenRange(start_token:-3074457345618258603, end_token:3074457345618258602endpoints:[127.0.0.3, 127.0.0.1]rpc_endpoints:[127.0.0.3, /127.0.0.1]endpoint_details:[EndpointDetails(host:127.0.0.3, datacenter:d atacenter1, rack:rack1), EndpointDetails(host:127.0.0.1, datacenter:datacenter1, rack:rack1)]) TokenRange(start_token:3074457345618258602, end_token:-9223372036854775808endpoints:[127.0.0.1, 127.0.0.2]rpc_endpoints:[/127.0.0.1, 127.0.0.2]endpoint_details:[EndpointDetails(host:127.0.0.1, datacenter:d atacenter1, rack:rack1), EndpointDetails(host:127.0.0.2, datacenter:datacenter1, rack:rack1)]) {noformat"
13295828,Fix NPE in SimpleReadWriteTest after test framework behavior change,Resolved,Normal,Fixed,"In JVM dtests, all exceptions thrown in a request execution used to be always wrapped in a RuntimeException. After CASSANDRA-15650 changes, the behavior has been changed to: If the exception is a RuntimeException, just rethrow it, otherwise wrap in RuntimeException, as you can see in: [https://github.com/apache/cassandra/commit/dfc279a22a5563ac7a832a586914d5410426e9b7#diff-0b019281b7e97248577c82af0e663ef4R211] This causes the tests that were always extracting the cause from the wrapping RuntimeException before, to check the root cause of the error, to throw a NPE when they call {{getCause()}}, tests such as {{SimpleReadWriteTest#readWithSchemaDisagreement}} and {{SimpleReadWriteTest#writeWithSchemaDisagreement}}. Can be fixed by simply not unwrapping the cause in those tests, use the thrown exception directly, if the behavior of ""not always wrapping in RuntimeException"" is agreed to be correct."
13305788,nodetool enablefullquerylog doesn't allow caller to make non-blocking,Resolved,Normal,Fixed,"{code} $ ./bin/nodetool enablefullquerylog --path /tmp/deleteme --blocking false Picked up _JAVA_OPTIONS: -Djava.net.preferIPv4Stack=true nodetool: Found unexpected parameters: [false] See 'nodetool help' or 'nodetool help <command>'. {code} The root cause is boolean is special cased in airlift, so any time —blocking is set it gets turned on."
13297028,Fix cqlsh output test,Resolved,Normal,Fixed,"https://ci-cassandra.apache.org/view/branches/job/Cassandra-trunk/45/testReport/cqlshlib.test.test_cqlsh_output/TestCqlshOutput/ {code} Sequences differ: ['CRE[438 chars]nt', "") WITH additional_write_policy = '99p'"",[710 chars], ''] != ['CRE[438 chars]nt', ') WITH bloom_filter_fp_chance = 0.01', ""[711 chars], ''] First differing element 17: "") WITH additional_write_policy = '99p'"" ') WITH bloom_filter_fp_chance = 0.01' Diff is 1475 characters long. Set self.maxDiff to None to see it. """"""Fail immediately, with the given message."""""" >> raise self.failureException('Sequences differ: [\'CRE[438 chars]nt\', "") WITH additional_write_policy = \'99p\'"",[710 chars], \'\'] != [\'CRE[438 chars]nt\', \') WITH bloom_filter_fp_chance = 0.01\', ""[711 chars], \'\']\n\nFirst differing element 17:\n"") WITH additional_write_policy = \'99p\'""\n\') WITH bloom_filter_fp_chance = 0.01\'\n\nDiff is 1475 characters long. Set self.maxDiff to None to see it.') {code}"
13298482,"Setting ""cassandra_dir"" in pytest.ini has no effect",Resolved,Normal,Fixed,"Setting *cassandra_dir* in *pytest.ini* should not require specifying *--cassandra-dir* on the command line: {code} $ pytest cql_tracing_test.py ============================================================================================================ test session starts ============================================================================================================= platform linux -- Python 3.6.9, pytest-3.6.4, py-1.8.1, pluggy-0.7.1 rootdir: /home/nastra/Development/pycharm-projects/cassandra-dtest, inifile: pytest.ini plugins: timeout-1.3.4, flaky-3.6.1 timeout: 900.0s timeout method: signal timeout func_only: False collecting 4 items INTERNALERROR> Traceback (most recent call last): INTERNALERROR> File ""/home/nastra/dtest/lib/python3.6/site-packages/_pytest/main.py"", line 178, in wrap_session INTERNALERROR> session.exitstatus = doit(config, session) or 0 INTERNALERROR> File ""/home/nastra/dtest/lib/python3.6/site-packages/_pytest/main.py"", line 214, in _main INTERNALERROR> config.hook.pytest_collection(session=session) INTERNALERROR> File ""/home/nastra/dtest/lib/python3.6/site-packages/pluggy/hooks.py"", line 258, in __call__ INTERNALERROR> return self._hookexec(sel"
13297019,Fix cqlsh completion test,Resolved,Normal,Fixed,"This has been failing for a while now because *system_views* and *system_virtual_schema* are occuring in the completion. {code} cqlshlib.test.test_cqlsh_completion.TestCqlshCompletion.test_complete_in_drop_keyspace (from nosetests) Failing for the past 1 build (Since Unstable#42 ) Took 2 sec. Error Message Items in the second set but not the first: 'system_views' 'system_virtual_schema' """"""Fail immediately, with the given message."""""" >> raise self.failureException(""Items in the second set but not the first:\n'system_views'\n'system_virtual_schema'"") {code}"
13300226,Make clear in the documentation that stress is not a secured tool,Resolved,Normal,Fixed,"It has been reported that the serialization used by the stress server was unsafe. As Stress has never intended to be a secure application, the problem should not be fixed but the documentation should be updated to reflect that fact."
13296505,Fix NoSuchMethodError: 'org.apache.cassandra.distributed.api.NodeToolResult$Asserts,Resolved,Normal,Duplicate,It seems that there was a regression introduced with CASSANDRA-15650 as the first failures of that kind started to happen [here.|https://ci-cassandra.apache.org/view/branches/job/Cassandra-trunk/30/#showFailuresLink] {code} [junit-timeout] Testcase: prepareRPCTimeout[DATACENTER_AWARE/true](org.apache.cassandra.distributed.test.PreviewRepairCoordinatorTimeoutTest): Caused an ERROR [junit-timeout] 'org.apache.cassandra.distributed.api.NodeToolResult$Asserts org.apache.cassandra.distributed.api.NodeToolResult$Asserts.errorContains(java.lang.String[])' [junit-timeout] java.lang.NoSuchMethodError: 'org.apache.cassandra.distributed.api.NodeToolResult$Asserts org.apache.cassandra.distributed.api.NodeToolResult$Asserts.errorContains(java.lang.String[])' [junit-timeout] at org.apache.cassandra.distributed.test.RepairCoordinatorTimeout.lambda$prepareRPCTimeout$0(RepairCoordinatorTimeout.java:45) [junit-timeout] at org.apache.cassandra.utils.AssertUtil.lambda$assertTimeoutPreemptively$0(AssertUtil.java:39) [junit-timeout] at org.apache.cassandra.utils.AssertUtil.lambda$assertTimeoutPreemptively$1(AssertUtil.java:67) [junit-timeout] at java.base/java.util.concurrent.FutureTask.run(FutureTask.j
13303191,dtest.consistency_test/TestAccuracy/test_simple_strategy_each_quorum_counters/,Resolved,Normal,Fixed,"Flakey dtest, failure details below: https://jenkins-cm4.apache.org/job/Cassandra-trunk-dtest/69/testReport/junit/dtest.consistency_test/TestAccuracy/test_simple_strategy_each_quorum_counters/"
13296084,CASSANDRA-15650 broke CasWriteTest causing it to fail and hang,Resolved,Normal,Fixed,"CasWriteTest changed IsolatedExecutor to rethrow runtime exceptions rather than wrap, this test assumes they are wrapped which causes tests to fail and casWriteContentionTimeoutTest to timeout. [Circle CI|https://circleci.com/gh/dcapwell/cassandra/tree/bug%2FCASSANDRA-15689]"
13295854,CASSANDRA-15650 was merged after dtest refactor and modified classes no longer in the project,Resolved,Normal,Fixed,CASSANDRA-15650 was based off commits before CASSANDRA-15539 which removed some of the files modified in CASSANDRA-15650. The tests were passing pre-merge but off earlier commits. On commit they started failing since the dtest API no longer match so produces the following exception {code} [junit-timeout] org.apache.cassandra.distributed.api.NodeToolResult$Asserts.errorContains([Ljava/lang/String;)Lorg/apache/cassandra/distributed/api/NodeToolResult$Asserts; [junit-timeout] java.lang.NoSuchMethodError: org.apache.cassandra.distributed.api.NodeToolResult$Asserts.errorContains([Ljava/lang/String;)Lorg/apache/cassandra/distributed/api/NodeToolResult$Asserts; [junit-timeout] at org.apache.cassandra.distributed.test.RepairCoordinatorFast.lambda$unknownHost$5(RepairCoordinatorFast.java:216) [junit-timeout] at org.apache.cassandra.utils.AssertUtil.lambda$assertTimeoutPreemptively$0(AssertUtil.java:39) [junit-timeout] at org.apache.cassandra.utils.AssertUtil.lambda$assertTimeoutPreemptively$1(AssertUtil.java:67) [junit-timeout] at java.util.concurrent.FutureTask.run(FutureTask.java:266) [junit-timeout] at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [junit
13304398,C* 4.0 is missing a way to identify transient/non-transient SSTables on disk,Resolved,Normal,Fixed,"Currently, there is no way to identify SSTables that were created as transient replicated data. Even thought the feature is experimental we should open that up for those that want to experiment. This seems to be an oversight. I have added the missing line of code to the SStableMetadataViewer and will attach a patch shortly."
13302602,Compression test failure,Resolved,Normal,Fixed,On CASSANDRA-15560 compression test failed. This was bisected to [9c1bbf3|https://github.com/apache/cassandra/commit/9c1bbf3ac913f9bdf7a0e0922106804af42d2c1e] from CASSANDRA-15379. Full details here CC/ [~jolynch] in case he can spot it quick.
13303440,Fix flaky BinLogTest - org.apache.cassandra.utils.binlog.BinLogTest,Resolved,Normal,Fixed,"An internal CI system is failing BinLogTest somewhat frequently under JDK11. Configuration was recently changed to reduce the number of cores the tests run with, however it is reproducible on an 8 core laptop. {code} [junit-timeout] OpenJDK 64-Bit Server VM warning: Option UseConcMarkSweepGC was deprecated in version 9.0 and will likely be removed in a future release. [junit-timeout] Testsuite: org.apache.cassandra.utils.binlog.BinLogTest [Junit-timeout] WARNING: An illegal reflective access operation has occurred [junit-timeout] WARNING: Illegal reflective access by net.openhft.chronicle.core.Jvm (file:/.../lib/chronicle-core-1.16.4.jar) to field java.nio.Bits.RESERVED_MEMORY [junit-timeout] WARNING: Please consider reporting this to the maintainers of net.openhft.chronicle.core.Jvm [junit-timeout] WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations [junit-timeout] WARNING: All illegal access operations will be denied in a future release [junit-timeout] Testsuite: org.apache.cassandra.utils.binlog.BinLogTest Tests run: 13, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 13.895 sec [junit-timeout] [junit-timeout] Testcase: testPut"
13305814,tools/bin/fqltool doesn't work on all distributions,Resolved,Normal,Fixed,The line {code} if [ ! $1 ]; then break; fi {code} doesn't work on all OSes/Linux distributions (e.g. a bare Ubuntu 18.04) with {{#!/bin/sh}} causing {{fqltool}} to fail. The fix is quite simple
13298251,buffer pool may throw NPE with concurrent release due to in-progress tiny pool eviction,Resolved,Normal,Fixed,"This can be reproduced by running {{LongBufferPoolTest}}, 1 out 5 runs.. {code:java} java.lang.NullPointerException at org.apache.cassandra.utils.memory.BufferPool$Chunk.access$1300(BufferPool.java:836) at org.apache.cassandra.utils.memory.BufferPool$LocalPool.lambda$remove$1(BufferPool.java:716) at org.apache.cassandra.utils.memory.BufferPool$MicroQueueOfChunks.removeIf(BufferPool.java:460) at org.apache.cassandra.utils.memory.BufferPool$MicroQueueOfChunks.access$1500(BufferPool.java:304) at org.apache.cassandra.utils.memory.BufferPool$LocalPool.remove(BufferPool.java:716) at org.apache.cassandra.utils.memory.BufferPool$LocalPool.put(BufferPool.java:590) at org.apache.cassandra.utils.memory.BufferPool$LocalPool.recycle(BufferPool.java:709) at org.apache.cassandra.utils.memory.BufferPool$Chunk.recycle(BufferPool.java:909) at org.apache.cassandra.utils.memory.BufferPool$Chunk.tryRecycle(BufferPool.java:903) at org.apache.cassandra.utils.memory.BufferPool$Chunk.release(BufferPool.java:896) at org.apache.cassandra.utils.memory.BufferPool$MicroQueueOfChunks.removeIf(BufferPool.java:465) at org.apache.cassandra.utils.memory.BufferPool$MicroQueueOfChunks.access$1500(BufferPool.java:304) "
13300303,CustomNowInSecondsTest.testSelectQuery() is flaky,Resolved,Normal,Fixed,"The test {{CustomNowInSecondsTest.testSelectQuery()}} is flaky, because the {{now}} [calculated here|https://github.com/snazy/cassandra/blob/5242f7d4306f034f32e26834df06ff7fc85a3c16/test/unit/org/apache/cassandra/cql3/CustomNowInSecondsTest.java#L57] but [used here|https://github.com/snazy/cassandra/blob/5242f7d4306f034f32e26834df06ff7fc85a3c16/test/unit/org/apache/cassandra/cql3/CustomNowInSecondsTest.java#L70] can be wrong, if the thread running the test method gets stalled. The flakiness can be simulated by adding a {{Thread.sleep(1000)}} before the {{executeModify()}}."
13303513,Only calculate 1.0 + dynamicBadnessThreshold once per loop in DynamicEndpointSnitch,Resolved,Normal,Fixed,"The change to make dynamicBadnessThreshold volatile and mutable in https://issues.apache.org/jira/browse/CASSANDRA-12179 could have minor implications for the performance of this code: https://github.com/apache/cassandra/blob/trunk/src/java/org/apache/cassandra/locator/DynamicEndpointSnitch.java#L216. Its better to calculate this once before the loop starts, which has the added benefit that the value is stable throughout the calculation as well."
13298211,Add support for adding custom Verbs,Resolved,Normal,Fixed,It should be possible to safely add custom/internal Verbs - without risking conflicts when new ones are added.
13302943,EmptyType doesn't override writeValue so could attempt to write bytes when expected not to,Resolved,Normal,Fixed,"EmptyType.writeValues is defined here https://github.com/apache/cassandra/blob/e394dc0bb32f612a476269010930c617dd1ed3cb/src/java/org/apache/cassandra/db/marshal/AbstractType.java#L407-L414 {code} public void writeValue(ByteBuffer value, DataOutputPlus out) throws IOException { assert value.hasRemaining(); if (valueLengthIfFixed() >= 0) out.write(value); else ByteBufferUtil.writeWithVIntLength(value, out); } {code} This is fine when the value is empty as the write of empty no-ops (the readValue also noops since the length is 0), but if the value is not empty (possible during upgrades or random bugs) then this could silently cause corruption; ideally this should throw a exception if the ByteBuffer has data. This was called from org.apache.cassandra.db.rows.BufferCell.Serializer#serialize, here we check to see if data is present or not and update the flags. If data is present then and only then do we call type.writeValue (which requires bytes is not empty). The problem is that EmptyType never expects writes to happen, but it still writes them; and does not read them (since it says it is fixed length of 0, so does read(buffer, 0))."
13304466,Support multiple keyspaces in Cassandra-Diff,Resolved,Normal,Fixed,Adding the support to run diff comparison of tables across multiple keyspaces to avoid bringing up multiple spark jobs and give a better view of data diffs in the whole cluster. Cassandra-diff currently only support compare multiple tables under one single keyspace.
13304749,Submitting Validation requests can block ANTI_ENTROPY stage,Resolved,Normal,Fixed,"RepairMessages are handled on Stage.ANTI_ENTROPY, which has a thread pool with core/max capacity of one, ie. we can only process one message at a time. Scheduling validation compactions may however block the stage completely, by blocking on CompactionManager's ValidationExecutor while submitting a new validation compaction, in cases where there are already more validations running than can be executed in parallel."
13309165,Fully purged static row causes NPE in repaired data tracking,Resolved,Normal,Fixed,"During repaired data tracking, if the result of applying the purge function to a static row is null, an exception is thrown from RepairedDataInfo. This will cause a read exception from the replica and could lead to unavailable results if hit on multiple replicas. A workaround is to disable repaired data tracking."
13309380,Add bytebuddy support for in-jvm dtests,Resolved,Normal,Fixed,"Old python dtests support byteman, but that is quite horrible to work with, [bytebuddy|https://bytebuddy.net/#/] is much better, so we should add support for that in the in-jvm dtests."
13312303,Delete and save with same keys,Resolved,Normal,Fixed,"I have a table like this: key1, key2, key3, column1, column2. When I delete a row with keys 1, 2, 3. and then insert a new row almost immediately with the same keys, cassandra does not store the new row even though the query executes successfully. How can I force Cassandra to store the new row, or do I have to change my data model? EDIT: I'm running Cassandra 3.11.6 in Docker, a single instance for development purposes. This has happen already with 3 tables. {code:java} // CREATE TABLE my_keyspace.my_chat ( country text, user_id timeuuid, chat_id bigint, email text, first_name text, last_name text, username text, PRIMARY KEY (country, user_id, chat_id)); {code} {code:java} // CREATE TABLE my_keyspace.my_profile (CREATE TABLE my_keyspace.my_profile ( country text, user_id timeuuid, profile_code text, id_doc text, id_doc_type text, user_email text, user_name text, PRIMARY KEY (country, user_id)) WITH CLUSTERING ORDER BY ( user_id DESC ); {code} {code:java} // CREATE TABLE my_keyspace.role ( realm text, business_id timeuuid, user_id timeuuid, owner_id timeuuid, name text, status text, icon text, url text, description text, owner_email text, owner_name text, scope_id timeuuid, scope_na"
13296438,Statistics upon streaming of entire SSTables in Netstats is wrong,Resolved,Normal,Fixed,"There is a bug in the current code (trunk on 6th April 2020) as if we are streaming entire SSTables via CassandraEntireSSTableStreamWriter and CassandraOutgoingFile respectively, there is not any update on particular components of a SSTable as it counts only ""db"" file to be there. That introduces this bug: {code:java} Mode: NORMAL Rebuild 2c0b43f0-735d-11ea-9346-fb0ffe238736 /127.0.0.2 Sending 19 files, 27664559 bytes total. Already sent 133 files, 27664559 bytes total /tmp/dtests15682026295742741219/node2/data/distributed_test_keyspace/cf-196b3... .... {code} Basically, number of files to be sent is lower than files sent. The straightforward fix here is to distinguish when we are streaming entire sstables and in that case include all manifest files into computation. This issue depends on CASSANDRA-15657 because the resolution whether we stream entirely or not is got from a method which is performance sensitive and computed every time. Once CASSANDRA-15657 (hence CASSANDRA-14586) is done, this ticket can be worked on. branch with fix is here: [https://github.com/smiklosovic/cassandra/tree/CASSANDRA-15694]"
13302894,Rows can get duplicated in mixed major-version clusters and after full upgrade,Resolved,Normal,Fixed,"In a mixed 2.X/3.X major version cluster a sequence of row deletes, collection overwrites, paging, and read repair can cause 3.X nodes to split individual rows into several rows with identical clustering. This happens due to 2.X paging and RT semantics, and a 3.X {{LegacyLayout}} deficiency. To reproduce, set up a 2-node mixed major version cluster with the following table: {code} CREATE TABLE distributed_test_keyspace.tlb ( pk int, ck int, v map<text, text>, PRIMARY KEY (pk, ck) ); {code} 1. Using either node as the coordinator, delete the row with ck=2 using timestamp 1 {code} DELETE FROM tbl USING TIMESTAMP 1 WHERE pk = 1 AND ck = 2; {code} 2. Using either node as the coordinator, insert the following 3 rows: {code} INSERT INTO tbl (pk, ck, v) VALUES (1, 1, {'e':'f'}) USING TIMESTAMP 3; INSERT INTO tbl (pk, ck, v) VALUES (1, 2, {'g':'h'}) USING TIMESTAMP 3; INSERT INTO tbl (pk, ck, v) VALUES (1, 3, {'i':'j'}) USING TIMESTAMP 3; {code} 3. Flush the table on both nodes 4. Using the 2.2 node as the coordinator, force read repar by querying the table with page size = 2: {code} SELECT * FROM tbl; {code} 5. Overwrite the row with ck=2 using timestamp 5: {code} INSERT INTO tbl (pk, ck,"
